,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
350,0 days 01:13:35.324000,14,0 days 00:01:18.116000,27,2,,,0 days 00:00:21.752000,0 days 00:00:25.197000,0 days 00:00:31.167000,0 days 01:12:38.960000,0 days 01:13:04.157000,0 days 01:13:35.324000,,277.0,276.0,322.0,False,MEDIUM,15.0,True,0 days 01:12:17.208000,Alpine,ALO,1,True,2022-06-17 18:57:18.819000,Practice 1
351,0 days 01:14:53.151000,14,0 days 00:01:17.827000,28,2,,,0 days 00:00:21.602000,0 days 00:00:25.224000,0 days 00:00:31.001000,0 days 01:13:56.926000,0 days 01:14:22.150000,0 days 01:14:53.151000,,277.0,279.0,318.0,False,MEDIUM,16.0,True,0 days 01:13:35.324000,Alpine,ALO,1,True,2022-06-17 18:58:36.935000,Practice 1
352,0 days 01:16:10.715000,14,0 days 00:01:17.564000,29,2,,,0 days 00:00:21.586000,0 days 00:00:25.029000,0 days 00:00:30.949000,0 days 01:15:14.737000,0 days 01:15:39.766000,0 days 01:16:10.715000,,277.0,278.0,308.0,False,MEDIUM,17.0,True,0 days 01:14:53.151000,Alpine,ALO,1,True,2022-06-17 18:59:54.762000,Practice 1
356,0 days 00:19:16.319000,11,0 days 00:01:20.186000,2,1,,,0 days 00:00:23.190000,0 days 00:00:25.643000,0 days 00:00:31.353000,0 days 00:18:19.323000,0 days 00:18:44.966000,0 days 00:19:16.319000,236.0,276.0,285.0,324.0,False,MEDIUM,2.0,True,0 days 00:17:56.133000,Red Bull Racing,PER,1,True,2022-06-17 18:02:57.744000,Practice 1
358,0 days 00:22:10.408000,11,0 days 00:01:17.089000,4,1,,,0 days 00:00:21.517000,0 days 00:00:24.874000,0 days 00:00:30.698000,0 days 00:21:14.836000,0 days 00:21:39.710000,0 days 00:22:10.408000,248.0,276.0,287.0,321.0,False,MEDIUM,4.0,True,0 days 00:20:53.319000,Red Bull Racing,PER,1,True,2022-06-17 18:05:54.930000,Practice 1
360,0 days 00:25:11.502000,11,0 days 00:01:16.169000,6,1,,,0 days 00:00:21.304000,0 days 00:00:24.506000,0 days 00:00:30.359000,0 days 00:24:16.637000,0 days 00:24:41.143000,0 days 00:25:11.502000,254.0,277.0,289.0,322.0,False,MEDIUM,6.0,True,0 days 00:23:55.333000,Red Bull Racing,PER,1,True,2022-06-17 18:08:56.944000,Practice 1
362,0 days 00:28:14.647000,11,0 days 00:01:15.660000,8,1,,,0 days 00:00:21.062000,0 days 00:00:24.445000,0 days 00:00:30.153000,0 days 00:27:20.049000,0 days 00:27:44.494000,0 days 00:28:14.647000,254.0,279.0,288.0,323.0,False,MEDIUM,8.0,True,0 days 00:26:58.987000,Red Bull Racing,PER,1,True,2022-06-17 18:12:00.598000,Practice 1
365,0 days 00:41:01.745000,11,0 days 00:01:15.722000,11,2,,,0 days 00:00:20.896000,0 days 00:00:24.496000,0 days 00:00:30.330000,0 days 00:40:06.919000,0 days 00:40:31.415000,0 days 00:41:01.745000,252.0,277.0,288.0,321.0,False,SOFT,3.0,True,0 days 00:39:46.023000,Red Bull Racing,PER,1,True,2022-06-17 18:24:47.634000,Practice 1
369,0 days 00:47:55.055000,11,0 days 00:01:15.619000,15,3,,,0 days 00:00:20.935000,0 days 00:00:24.433000,0 days 00:00:30.251000,0 days 00:47:00.371000,0 days 00:47:24.804000,0 days 00:47:55.055000,254.0,279.0,290.0,326.0,True,SOFT,7.0,,0 days 00:46:39.436000,Red Bull Racing,PER,1,True,2022-06-17 18:31:41.047000,Practice 1
372,0 days 00:59:21.470000,11,0 days 00:01:19.605000,18,4,,,0 days 00:00:22.237000,0 days 00:00:25.519000,0 days 00:00:31.849000,0 days 00:58:24.102000,0 days 00:58:49.621000,0 days 00:59:21.470000,246.0,274.0,277.0,307.0,False,MEDIUM,12.0,False,0 days 00:58:01.865000,Red Bull Racing,PER,1,True,2022-06-17 18:43:03.476000,Practice 1
373,0 days 01:00:40.957000,11,0 days 00:01:19.487000,19,4,,,0 days 00:00:22.402000,0 days 00:00:25.490000,0 days 00:00:31.595000,0 days 00:59:43.872000,0 days 01:00:09.362000,0 days 01:00:40.957000,247.0,273.0,274.0,304.0,False,MEDIUM,13.0,False,0 days 00:59:21.470000,Red Bull Racing,PER,1,True,2022-06-17 18:44:23.081000,Practice 1
374,0 days 01:02:00.082000,11,0 days 00:01:19.125000,20,4,,,0 days 00:00:22.098000,0 days 00:00:25.393000,0 days 00:00:31.634000,0 days 01:01:03.055000,0 days 01:01:28.448000,0 days 01:02:00.082000,246.0,273.0,273.0,301.0,False,MEDIUM,14.0,False,0 days 01:00:40.957000,Red Bull Racing,PER,1,True,2022-06-17 18:45:42.568000,Practice 1
375,0 days 01:03:18.909000,11,0 days 00:01:18.827000,21,4,,,0 days 00:00:21.921000,0 days 00:00:25.395000,0 days 00:00:31.511000,0 days 01:02:22.003000,0 days 01:02:47.398000,0 days 01:03:18.909000,247.0,274.0,273.0,303.0,False,MEDIUM,15.0,False,0 days 01:02:00.082000,Red Bull Racing,PER,1,True,2022-06-17 18:47:01.693000,Practice 1
376,0 days 01:04:37.941000,11,0 days 00:01:19.032000,22,4,,,0 days 00:00:22.099000,0 days 00:00:25.397000,0 days 00:00:31.536000,0 days 01:03:41.008000,0 days 01:04:06.405000,0 days 01:04:37.941000,248.0,276.0,276.0,305.0,False,MEDIUM,16.0,False,0 days 01:03:18.909000,Red Bull Racing,PER,1,True,2022-06-17 18:48:20.520000,Practice 1
377,0 days 01:05:57.848000,11,0 days 00:01:19.907000,23,4,,,0 days 00:00:22.338000,0 days 00:00:25.809000,0 days 00:00:31.760000,0 days 01:05:00.279000,0 days 01:05:26.088000,0 days 01:05:57.848000,,277.0,283.0,327.0,False,MEDIUM,17.0,False,0 days 01:04:37.941000,Red Bull Racing,PER,1,True,2022-06-17 18:49:39.552000,Practice 1
378,0 days 01:07:16.892000,11,0 days 00:01:19.044000,24,4,,,0 days 00:00:22.019000,0 days 00:00:25.432000,0 days 00:00:31.593000,0 days 01:06:19.867000,0 days 01:06:45.299000,0 days 01:07:16.892000,,274.0,275.0,302.0,False,MEDIUM,18.0,False,0 days 01:05:57.848000,Red Bull Racing,PER,1,True,2022-06-17 18:50:59.459000,Practice 1
379,0 days 01:08:36.948000,11,0 days 00:01:20.056000,25,4,,,0 days 00:00:22.303000,0 days 00:00:25.499000,0 days 00:00:32.254000,0 days 01:07:39.195000,0 days 01:08:04.694000,0 days 01:08:36.948000,,276.0,275.0,302.0,False,MEDIUM,19.0,False,0 days 01:07:16.892000,Red Bull Racing,PER,1,True,2022-06-17 18:52:18.503000,Practice 1
380,0 days 01:09:56.780000,11,0 days 00:01:19.832000,26,4,,,0 days 00:00:22.372000,0 days 00:00:25.709000,0 days 00:00:31.751000,0 days 01:08:59.320000,0 days 01:09:25.029000,0 days 01:09:56.780000,249.0,276.0,274.0,305.0,False,MEDIUM,20.0,False,0 days 01:08:36.948000,Red Bull Racing,PER,1,True,2022-06-17 18:53:38.559000,Practice 1
381,0 days 01:11:16.541000,11,0 days 00:01:19.761000,27,4,,,0 days 00:00:22.268000,0 days 00:00:25.672000,0 days 00:00:31.821000,0 days 01:10:19.048000,0 days 01:10:44.720000,0 days 01:11:16.541000,,276.0,274.0,305.0,False,MEDIUM,21.0,False,0 days 01:09:56.780000,Red Bull Racing,PER,1,True,2022-06-17 18:54:58.391000,Practice 1
383,0 days 01:13:58.315000,11,0 days 00:01:19.527000,29,4,,,0 days 00:00:22.254000,0 days 00:00:25.742000,0 days 00:00:31.531000,0 days 01:13:01.042000,0 days 01:13:26.784000,0 days 01:13:58.315000,242.0,277.0,276.0,306.0,False,MEDIUM,23.0,False,0 days 01:12:38.788000,Red Bull Racing,PER,1,True,2022-06-17 18:57:40.399000,Practice 1
384,0 days 01:15:18.026000,11,0 days 00:01:19.711000,30,4,,,0 days 00:00:22.293000,0 days 00:00:25.601000,0 days 00:00:31.817000,0 days 01:14:20.608000,0 days 01:14:46.209000,0 days 01:15:18.026000,237.0,273.0,274.0,301.0,False,MEDIUM,24.0,False,0 days 01:13:58.315000,Red Bull Racing,PER,1,True,2022-06-17 18:58:59.926000,Practice 1
389,0 days 00:20:56.125000,10,0 days 00:01:19.020000,3,1,,,0 days 00:00:22.280000,0 days 00:00:25.441000,0 days 00:00:31.299000,0 days 00:19:59.385000,0 days 00:20:24.826000,0 days 00:20:56.125000,250.0,278.0,286.0,321.0,False,MEDIUM,3.0,True,0 days 00:19:37.105000,AlphaTauri,GAS,1,True,2022-06-17 18:04:38.716000,Practice 1
391,0 days 00:23:57.640000,10,0 days 00:01:17.880000,5,1,,,0 days 00:00:21.970000,0 days 00:00:24.970000,0 days 00:00:30.940000,0 days 00:23:01.730000,0 days 00:23:26.700000,0 days 00:23:57.640000,251.0,279.0,287.0,322.0,False,MEDIUM,5.0,True,0 days 00:22:39.760000,AlphaTauri,GAS,1,True,2022-06-17 18:07:41.371000,Practice 1
394,0 days 00:28:54.387000,10,0 days 00:01:19.138000,8,1,,,0 days 00:00:22.116000,0 days 00:00:25.005000,0 days 00:00:32.017000,0 days 00:27:57.365000,0 days 00:28:22.370000,0 days 00:28:54.387000,251.0,280.0,241.0,322.0,False,MEDIUM,8.0,True,0 days 00:27:35.249000,AlphaTauri,GAS,1,True,2022-06-17 18:12:36.860000,Practice 1
396,0 days 00:32:05.389000,10,0 days 00:01:17.120000,10,1,,,0 days 00:00:21.640000,0 days 00:00:24.993000,0 days 00:00:30.487000,0 days 00:31:09.909000,0 days 00:31:34.902000,0 days 00:32:05.389000,253.0,278.0,287.0,320.0,False,MEDIUM,10.0,True,0 days 00:30:48.269000,AlphaTauri,GAS,1,True,2022-06-17 18:15:49.880000,Practice 1
399,0 days 00:50:22.859000,10,0 days 00:01:16.165000,13,2,,,0 days 00:00:21.367000,0 days 00:00:24.462000,0 days 00:00:30.336000,0 days 00:49:28.061000,0 days 00:49:52.523000,0 days 00:50:22.859000,253.0,277.0,287.0,322.0,True,SOFT,3.0,True,0 days 00:49:06.694000,AlphaTauri,GAS,1,True,2022-06-17 18:34:08.305000,Practice 1
402,0 days 00:55:46.513000,10,0 days 00:01:16.251000,16,3,,,0 days 00:00:21.220000,0 days 00:00:24.573000,0 days 00:00:30.458000,0 days 00:54:51.482000,0 days 00:55:16.055000,0 days 00:55:46.513000,255.0,279.0,287.0,321.0,False,SOFT,6.0,False,0 days 00:54:30.262000,AlphaTauri,GAS,1,True,2022-06-17 18:39:31.873000,Practice 1
408,0 days 01:08:42.657000,10,0 days 00:01:19.691000,22,4,,,0 days 00:00:22.188000,0 days 00:00:25.592000,0 days 00:00:31.911000,0 days 01:07:45.154000,0 days 01:08:10.746000,0 days 01:08:42.657000,250.0,276.0,275.0,302.0,False,MEDIUM,16.0,False,0 days 01:07:22.966000,AlphaTauri,GAS,1,True,2022-06-17 18:52:24.577000,Practice 1
409,0 days 01:10:02.459000,10,0 days 00:01:19.802000,23,4,,,0 days 00:00:22.234000,0 days 00:00:25.740000,0 days 00:00:31.828000,0 days 01:09:04.891000,0 days 01:09:30.631000,0 days 01:10:02.459000,,276.0,274.0,301.0,False,MEDIUM,17.0,False,0 days 01:08:42.657000,AlphaTauri,GAS,1,True,2022-06-17 18:53:44.268000,Practice 1
410,0 days 01:11:22.059000,10,0 days 00:01:19.600000,24,4,,,0 days 00:00:22.162000,0 days 00:00:25.557000,0 days 00:00:31.881000,0 days 01:10:24.621000,0 days 01:10:50.178000,0 days 01:11:22.059000,,276.0,272.0,302.0,False,MEDIUM,18.0,False,0 days 01:10:02.459000,AlphaTauri,GAS,1,True,2022-06-17 18:55:04.070000,Practice 1
411,0 days 01:12:41.847000,10,0 days 00:01:19.788000,25,4,,,0 days 00:00:22.183000,0 days 00:00:25.606000,0 days 00:00:31.999000,0 days 01:11:44.242000,0 days 01:12:09.848000,0 days 01:12:41.847000,247.0,275.0,270.0,304.0,False,MEDIUM,19.0,False,0 days 01:11:22.059000,AlphaTauri,GAS,1,True,2022-06-17 18:56:23.670000,Practice 1
412,0 days 01:14:01.808000,10,0 days 00:01:19.961000,26,4,,,0 days 00:00:22.475000,0 days 00:00:25.679000,0 days 00:00:31.807000,0 days 01:13:04.322000,0 days 01:13:30.001000,0 days 01:14:01.808000,232.0,278.0,276.0,306.0,False,MEDIUM,20.0,False,0 days 01:12:41.847000,AlphaTauri,GAS,1,True,2022-06-17 18:57:43.458000,Practice 1
413,0 days 01:15:21.525000,10,0 days 00:01:19.717000,27,4,,,0 days 00:00:22.146000,0 days 00:00:25.665000,0 days 00:00:31.906000,0 days 01:14:23.954000,0 days 01:14:49.619000,0 days 01:15:21.525000,239.0,276.0,276.0,303.0,False,MEDIUM,21.0,False,0 days 01:14:01.808000,AlphaTauri,GAS,1,True,2022-06-17 18:59:03.419000,Practice 1
421,0 days 00:27:36.784000,6,0 days 00:01:19.098000,6,1,,,0 days 00:00:22.458000,0 days 00:00:25.503000,0 days 00:00:31.137000,0 days 00:26:40.144000,0 days 00:27:05.647000,0 days 00:27:36.784000,252.0,279.0,289.0,323.0,False,MEDIUM,6.0,True,0 days 00:26:17.686000,Williams,LAT,1,True,2022-06-17 18:11:19.297000,Practice 1
423,0 days 00:30:35.280000,6,0 days 00:01:18.543000,8,1,,,0 days 00:00:22.127000,0 days 00:00:25.394000,0 days 00:00:31.022000,0 days 00:29:38.864000,0 days 00:30:04.258000,0 days 00:30:35.280000,253.0,278.0,288.0,320.0,False,MEDIUM,8.0,True,0 days 00:29:16.737000,Williams,LAT,1,True,2022-06-17 18:14:18.348000,Practice 1
427,0 days 00:43:37.736000,6,0 days 00:01:17.241000,12,2,,,0 days 00:00:21.762000,0 days 00:00:24.754000,0 days 00:00:30.725000,0 days 00:42:42.257000,0 days 00:43:07.011000,0 days 00:43:37.736000,255.0,280.0,283.0,321.0,True,SOFT,3.0,True,0 days 00:42:20.495000,Williams,LAT,1,True,2022-06-17 18:27:22.106000,Practice 1
429,0 days 00:46:41.898000,6,0 days 00:01:20.278000,14,2,,,0 days 00:00:21.946000,0 days 00:00:25.095000,0 days 00:00:33.237000,0 days 00:45:43.566000,0 days 00:46:08.661000,0 days 00:46:41.898000,253.0,279.0,258.0,324.0,False,SOFT,5.0,True,0 days 00:45:21.620000,Williams,LAT,1,True,2022-06-17 18:30:23.231000,Practice 1
431,0 days 00:49:46.748000,6,0 days 00:01:17.848000,16,2,,,0 days 00:00:21.910000,0 days 00:00:25.146000,0 days 00:00:30.792000,0 days 00:48:50.810000,0 days 00:49:15.956000,0 days 00:49:46.748000,253.0,279.0,290.0,323.0,False,SOFT,7.0,True,0 days 00:48:28.900000,Williams,LAT,1,True,2022-06-17 18:33:30.511000,Practice 1
438,0 days 01:05:26.941000,6,0 days 00:01:20.253000,23,4,,,0 days 00:00:22.498000,0 days 00:00:25.823000,0 days 00:00:31.932000,0 days 01:04:29.186000,0 days 01:04:55.009000,0 days 01:05:26.941000,246.0,275.0,278.0,306.0,False,MEDIUM,15.0,False,0 days 01:04:06.688000,Williams,LAT,1,True,2022-06-17 18:49:08.299000,Practice 1
451,0 days 00:20:08.945000,5,0 days 00:01:20.342000,3,2,,,0 days 00:00:22.627000,0 days 00:00:25.752000,0 days 00:00:31.963000,0 days 00:19:11.230000,0 days 00:19:36.982000,0 days 00:20:08.945000,243.0,276.0,274.0,299.0,False,MEDIUM,3.0,True,0 days 00:18:48.603000,Aston Martin,VET,1,True,2022-06-17 18:03:50.214000,Practice 1
453,0 days 00:22:57.942000,5,0 days 00:01:17.847000,5,2,,,0 days 00:00:21.724000,0 days 00:00:24.998000,0 days 00:00:31.125000,0 days 00:22:01.819000,0 days 00:22:26.817000,0 days 00:22:57.942000,252.0,277.0,285.0,315.0,False,MEDIUM,5.0,True,0 days 00:21:40.095000,Aston Martin,VET,1,True,2022-06-17 18:06:41.706000,Practice 1
457,0 days 00:28:47.566000,5,0 days 00:01:16.710000,9,2,,,0 days 00:00:21.534000,0 days 00:00:24.464000,0 days 00:00:30.712000,0 days 00:27:52.390000,0 days 00:28:16.854000,0 days 00:28:47.566000,253.0,278.0,285.0,317.0,False,MEDIUM,9.0,True,0 days 00:27:30.856000,Aston Martin,VET,1,True,2022-06-17 18:12:32.467000,Practice 1
460,0 days 00:41:42.362000,5,0 days 00:01:16.203000,12,3,,,0 days 00:00:21.206000,0 days 00:00:24.433000,0 days 00:00:30.564000,0 days 00:40:47.365000,0 days 00:41:11.798000,0 days 00:41:42.362000,252.0,275.0,286.0,314.0,False,SOFT,3.0,True,0 days 00:40:26.159000,Aston Martin,VET,1,True,2022-06-17 18:25:27.770000,Practice 1
463,0 days 00:46:15.857000,5,0 days 00:01:16.041000,15,3,,,0 days 00:00:21.222000,0 days 00:00:24.155000,0 days 00:00:30.664000,0 days 00:45:21.038000,0 days 00:45:45.193000,0 days 00:46:15.857000,255.0,281.0,285.0,321.0,True,SOFT,6.0,True,0 days 00:44:59.816000,Aston Martin,VET,1,True,2022-06-17 18:30:01.427000,Practice 1
466,0 days 00:50:51.761000,5,0 days 00:01:16.176000,18,3,,,0 days 00:00:21.165000,0 days 00:00:24.633000,0 days 00:00:30.378000,0 days 00:49:56.750000,0 days 00:50:21.383000,0 days 00:50:51.761000,253.0,278.0,287.0,319.0,False,SOFT,9.0,True,0 days 00:49:35.585000,Aston Martin,VET,1,True,2022-06-17 18:34:37.196000,Practice 1
471,0 days 01:04:34.889000,5,0 days 00:01:19.328000,23,4,,,0 days 00:00:22.050000,0 days 00:00:25.319000,0 days 00:00:31.959000,0 days 01:03:37.611000,0 days 01:04:02.930000,0 days 01:04:34.889000,242.0,271.0,267.0,291.0,False,MEDIUM,12.0,,0 days 01:03:15.561000,Aston Martin,VET,1,True,2022-06-17 18:48:17.172000,Practice 1
472,0 days 01:05:53.797000,5,0 days 00:01:18.908000,24,4,,,0 days 00:00:21.881000,0 days 00:00:25.383000,0 days 00:00:31.644000,0 days 01:04:56.770000,0 days 01:05:22.153000,0 days 01:05:53.797000,243.0,270.0,270.0,295.0,False,MEDIUM,13.0,,0 days 01:04:34.889000,Aston Martin,VET,1,True,2022-06-17 18:49:36.500000,Practice 1
473,0 days 01:07:12.209000,5,0 days 00:01:18.412000,25,4,,,0 days 00:00:21.806000,0 days 00:00:25.085000,0 days 00:00:31.521000,0 days 01:06:15.603000,0 days 01:06:40.688000,0 days 01:07:12.209000,246.0,274.0,274.0,299.0,False,MEDIUM,14.0,,0 days 01:05:53.797000,Aston Martin,VET,1,True,2022-06-17 18:50:55.408000,Practice 1
474,0 days 01:08:31.348000,5,0 days 00:01:19.139000,26,4,,,0 days 00:00:22.022000,0 days 00:00:25.337000,0 days 00:00:31.780000,0 days 01:07:34.231000,0 days 01:07:59.568000,0 days 01:08:31.348000,245.0,275.0,282.0,317.0,False,MEDIUM,15.0,,0 days 01:07:12.209000,Aston Martin,VET,1,True,2022-06-17 18:52:13.820000,Practice 1
475,0 days 01:09:51.290000,5,0 days 00:01:19.942000,27,4,,,0 days 00:00:22.777000,0 days 00:00:25.644000,0 days 00:00:31.521000,0 days 01:08:54.125000,0 days 01:09:19.769000,0 days 01:09:51.290000,244.0,274.0,273.0,316.0,False,MEDIUM,16.0,,0 days 01:08:31.348000,Aston Martin,VET,1,True,2022-06-17 18:53:32.959000,Practice 1
477,0 days 01:12:31.451000,5,0 days 00:01:19.244000,29,4,,,0 days 00:00:22.065000,0 days 00:00:25.442000,0 days 00:00:31.737000,0 days 01:11:34.272000,0 days 01:11:59.714000,0 days 01:12:31.451000,247.0,273.0,274.0,300.0,False,MEDIUM,18.0,,0 days 01:11:12.207000,Aston Martin,VET,1,True,2022-06-17 18:56:13.818000,Practice 1
478,0 days 01:13:50.519000,5,0 days 00:01:19.068000,30,4,,,,0 days 00:00:25.423000,0 days 00:00:31.580000,,0 days 01:13:19.094000,0 days 01:13:50.540000,,276.0,275.0,303.0,False,MEDIUM,19.0,,0 days 01:12:31.451000,Aston Martin,VET,1,False,2022-06-17 18:57:33.062000,Practice 1
479,0 days 01:15:09.350000,5,0 days 00:01:18.831000,31,4,,,0 days 00:00:21.886000,0 days 00:00:25.262000,0 days 00:00:31.683000,0 days 01:14:12.405000,0 days 01:14:37.667000,0 days 01:15:09.350000,,275.0,276.0,299.0,False,MEDIUM,20.0,,0 days 01:13:50.519000,Aston Martin,VET,1,True,2022-06-17 18:58:52.130000,Practice 1
485,0 days 00:21:22.041000,4,0 days 00:01:18.137000,4,1,,,0 days 00:00:21.839000,0 days 00:00:25.248000,0 days 00:00:31.050000,0 days 00:20:25.743000,0 days 00:20:50.991000,0 days 00:21:22.041000,249.0,273.0,283.0,311.0,False,MEDIUM,4.0,True,0 days 00:20:03.904000,McLaren,NOR,1,True,2022-06-17 18:05:05.515000,Practice 1
487,0 days 00:24:24.527000,4,0 days 00:01:19.403000,6,1,,,0 days 00:00:21.491000,0 days 00:00:25.057000,0 days 00:00:32.855000,0 days 00:23:26.615000,0 days 00:23:51.672000,0 days 00:24:24.527000,250.0,272.0,252.0,313.0,False,MEDIUM,6.0,True,0 days 00:23:05.124000,McLaren,NOR,1,True,2022-06-17 18:08:06.735000,Practice 1
489,0 days 00:27:26.899000,4,0 days 00:01:17.462000,8,1,,,0 days 00:00:21.600000,0 days 00:00:24.903000,0 days 00:00:30.959000,0 days 00:26:31.037000,0 days 00:26:55.940000,0 days 00:27:26.899000,249.0,274.0,284.0,319.0,False,MEDIUM,8.0,True,0 days 00:26:09.437000,McLaren,NOR,1,True,2022-06-17 18:11:11.048000,Practice 1
493,0 days 00:49:08.497000,4,0 days 00:01:16.211000,12,2,,,0 days 00:00:21.256000,0 days 00:00:24.575000,0 days 00:00:30.380000,0 days 00:48:13.542000,0 days 00:48:38.117000,0 days 00:49:08.497000,250.0,273.0,286.0,315.0,True,SOFT,4.0,True,0 days 00:47:52.286000,McLaren,NOR,1,True,2022-06-17 18:32:53.897000,Practice 1
495,0 days 00:52:12.662000,4,0 days 00:01:17.592000,14,2,,,0 days 00:00:21.259000,0 days 00:00:24.616000,0 days 00:00:31.717000,0 days 00:51:16.329000,0 days 00:51:40.945000,0 days 00:52:12.662000,250.0,274.0,249.0,311.0,False,SOFT,6.0,True,0 days 00:50:55.070000,McLaren,NOR,1,True,2022-06-17 18:35:56.681000,Practice 1
497,0 days 00:55:14.587000,4,0 days 00:01:16.569000,16,2,,,0 days 00:00:21.235000,0 days 00:00:24.558000,0 days 00:00:30.776000,0 days 00:54:19.253000,0 days 00:54:43.811000,0 days 00:55:14.587000,251.0,273.0,282.0,312.0,False,SOFT,8.0,True,0 days 00:53:58.018000,McLaren,NOR,1,True,2022-06-17 18:38:59.629000,Practice 1
500,0 days 00:18:05.418000,3,0 days 00:01:20.005000,2,1,,,0 days 00:00:22.659000,0 days 00:00:25.741000,0 days 00:00:31.605000,0 days 00:17:08.072000,0 days 00:17:33.813000,0 days 00:18:05.418000,245.0,270.0,282.0,310.0,False,MEDIUM,,True,0 days 00:16:45.413000,McLaren,RIC,1,True,2022-06-17 18:01:47.024000,Practice 1
501,0 days 00:19:24.422000,3,0 days 00:01:19.004000,3,1,,,0 days 00:00:22.355000,0 days 00:00:25.404000,0 days 00:00:31.245000,0 days 00:18:27.773000,0 days 00:18:53.177000,0 days 00:19:24.422000,243.0,273.0,282.0,314.0,False,MEDIUM,,True,0 days 00:18:05.418000,McLaren,RIC,1,True,2022-06-17 18:03:07.029000,Practice 1
503,0 days 00:22:35.146000,3,0 days 00:01:17.928000,5,1,,,0 days 00:00:22.123000,0 days 00:00:24.871000,0 days 00:00:30.934000,0 days 00:21:39.341000,0 days 00:22:04.212000,0 days 00:22:35.146000,250.0,272.0,285.0,309.0,False,MEDIUM,,True,0 days 00:21:17.218000,McLaren,RIC,1,True,2022-06-17 18:06:18.829000,Practice 1
505,0 days 00:25:37.074000,3,0 days 00:01:17.661000,7,1,,,0 days 00:00:21.760000,0 days 00:00:25.045000,0 days 00:00:30.856000,0 days 00:24:41.173000,0 days 00:25:06.218000,0 days 00:25:37.074000,250.0,273.0,284.0,312.0,False,MEDIUM,,True,0 days 00:24:19.413000,McLaren,RIC,1,True,2022-06-17 18:09:21.024000,Practice 1
507,0 days 00:28:39.428000,3,0 days 00:01:17.245000,9,1,,,0 days 00:00:21.655000,0 days 00:00:24.777000,0 days 00:00:30.813000,0 days 00:27:43.838000,0 days 00:28:08.615000,0 days 00:28:39.428000,250.0,274.0,284.0,313.0,False,MEDIUM,,True,0 days 00:27:22.183000,McLaren,RIC,1,True,2022-06-17 18:12:23.794000,Practice 1
510,0 days 00:45:45.767000,3,0 days 00:01:16.083000,12,2,,,0 days 00:00:21.297000,0 days 00:00:24.388000,0 days 00:00:30.398000,0 days 00:44:50.981000,0 days 00:45:15.369000,0 days 00:45:45.767000,248.0,272.0,285.0,311.0,True,SOFT,3.0,True,0 days 00:44:29.684000,McLaren,RIC,1,True,2022-06-17 18:29:31.295000,Practice 1
512,0 days 00:48:48.923000,3,0 days 00:01:16.456000,14,2,,,0 days 00:00:21.361000,0 days 00:00:24.436000,0 days 00:00:30.659000,0 days 00:47:53.828000,0 days 00:48:18.264000,0 days 00:48:48.923000,251.0,273.0,282.0,312.0,False,SOFT,5.0,True,0 days 00:47:32.467000,McLaren,RIC,1,True,2022-06-17 18:32:34.078000,Practice 1
514,0 days 00:52:04.580000,3,0 days 00:01:20.320000,16,2,,,0 days 00:00:21.472000,0 days 00:00:24.645000,0 days 00:00:34.203000,0 days 00:51:05.732000,0 days 00:51:30.377000,0 days 00:52:04.580000,250.0,262.0,283.0,276.0,False,SOFT,7.0,True,0 days 00:50:44.260000,McLaren,RIC,1,True,2022-06-17 18:35:45.871000,Practice 1
518,0 days 01:06:04.980000,3,0 days 00:01:20.101000,20,3,,,0 days 00:00:22.556000,0 days 00:00:25.648000,0 days 00:00:31.897000,0 days 01:05:07.435000,0 days 01:05:33.083000,0 days 01:06:04.980000,,270.0,271.0,294.0,False,MEDIUM,14.0,False,0 days 01:04:44.879000,McLaren,RIC,1,True,2022-06-17 18:49:46.490000,Practice 1
519,0 days 01:07:25.084000,3,0 days 00:01:20.104000,21,3,,,0 days 00:00:22.514000,0 days 00:00:25.636000,0 days 00:00:31.954000,0 days 01:06:27.494000,0 days 01:06:53.130000,0 days 01:07:25.084000,245.0,271.0,271.0,296.0,False,MEDIUM,15.0,False,0 days 01:06:04.980000,McLaren,RIC,1,True,2022-06-17 18:51:06.591000,Practice 1
520,0 days 01:08:45.415000,3,0 days 00:01:20.331000,22,3,,,0 days 00:00:22.585000,0 days 00:00:25.675000,0 days 00:00:32.071000,0 days 01:07:47.669000,0 days 01:08:13.344000,0 days 01:08:45.415000,240.0,272.0,271.0,292.0,False,MEDIUM,16.0,False,0 days 01:07:25.084000,McLaren,RIC,1,True,2022-06-17 18:52:26.695000,Practice 1
521,0 days 01:10:05.680000,3,0 days 00:01:20.265000,23,3,,,0 days 00:00:22.356000,0 days 00:00:25.769000,0 days 00:00:32.140000,0 days 01:09:07.771000,0 days 01:09:33.540000,0 days 01:10:05.680000,242.0,271.0,271.0,293.0,False,MEDIUM,17.0,False,0 days 01:08:45.415000,McLaren,RIC,1,True,2022-06-17 18:53:47.026000,Practice 1
