,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
433,0 days 00:29:26.300000,63,0 days 00:01:33.989000,8,1,,,0 days 00:00:31.845000,0 days 00:00:35.999000,0 days 00:00:26.145000,0 days 00:28:24.156000,0 days 00:29:00.155000,0 days 00:29:26.300000,212.0,186.0,279.0,326.0,False,SOFT,8.0,True,0 days 00:27:52.311000,Mercedes,RUS,1,True,2022-05-06 18:42:52.486000,Practice 1
435,0 days 00:33:03.084000,63,0 days 00:01:32.950000,10,1,,,0 days 00:00:31.094000,0 days 00:00:35.639000,0 days 00:00:26.217000,0 days 00:32:01.228000,0 days 00:32:36.867000,0 days 00:33:03.084000,215.0,185.0,282.0,317.0,False,SOFT,10.0,True,0 days 00:31:30.134000,Mercedes,RUS,1,True,2022-05-06 18:46:30.309000,Practice 1
440,0 days 01:04:53.592000,63,0 days 00:01:31.891000,15,3,,,0 days 00:00:30.722000,0 days 00:00:35.322000,0 days 00:00:25.847000,0 days 01:03:52.423000,0 days 01:04:27.745000,0 days 01:04:53.592000,215.0,186.0,279.0,323.0,False,SOFT,4.0,False,0 days 01:03:21.701000,Mercedes,RUS,1,True,2022-05-06 19:18:21.876000,Practice 1
442,0 days 01:08:30.424000,63,0 days 00:01:31.374000,17,3,,,0 days 00:00:30.433000,0 days 00:00:35.218000,0 days 00:00:25.723000,0 days 01:07:29.483000,0 days 01:08:04.701000,0 days 01:08:30.424000,212.0,185.0,280.0,326.0,False,SOFT,6.0,False,0 days 01:06:59.050000,Mercedes,RUS,1,True,2022-05-06 19:21:59.225000,Practice 1
444,0 days 01:12:16.452000,63,0 days 00:01:31.169000,19,3,,,0 days 00:00:30.434000,0 days 00:00:35.133000,0 days 00:00:25.602000,0 days 01:11:15.717000,0 days 01:11:50.850000,0 days 01:12:16.452000,215.0,188.0,278.0,325.0,True,SOFT,8.0,False,0 days 01:10:45.283000,Mercedes,RUS,1,True,2022-05-06 19:25:45.458000,Practice 1
446,0 days 01:15:49.181000,63,0 days 00:01:31.982000,21,3,,,0 days 00:00:31.005000,0 days 00:00:35.249000,0 days 00:00:25.728000,0 days 01:14:48.204000,0 days 01:15:23.453000,0 days 01:15:49.181000,216.0,186.0,279.0,325.0,False,SOFT,10.0,False,0 days 01:14:17.199000,Mercedes,RUS,1,True,2022-05-06 19:29:17.374000,Practice 1
452,0 days 00:22:28.670000,77,0 days 00:01:35.406000,4,1,,,0 days 00:00:32.341000,0 days 00:00:36.478000,0 days 00:00:26.587000,0 days 00:21:25.605000,0 days 00:22:02.083000,0 days 00:22:28.670000,212.0,182.0,275.0,312.0,False,MEDIUM,4.0,True,0 days 00:20:53.264000,Alfa Romeo,BOT,2,True,2022-05-06 18:35:53.439000,Practice 1
453,0 days 00:24:04.074000,77,0 days 00:01:35.404000,5,1,,,0 days 00:00:32.346000,0 days 00:00:36.442000,0 days 00:00:26.616000,0 days 00:23:01.016000,0 days 00:23:37.458000,0 days 00:24:04.074000,210.0,182.0,274.0,306.0,False,MEDIUM,5.0,True,0 days 00:22:28.670000,Alfa Romeo,BOT,1,True,2022-05-06 18:37:28.845000,Practice 1
455,0 days 00:27:30.494000,77,0 days 00:01:34.401000,7,1,,,0 days 00:00:31.641000,0 days 00:00:36.520000,0 days 00:00:26.240000,0 days 00:26:27.734000,0 days 00:27:04.254000,0 days 00:27:30.494000,213.0,186.0,277.0,317.0,False,MEDIUM,7.0,True,0 days 00:25:56.093000,Alfa Romeo,BOT,1,True,2022-05-06 18:40:56.268000,Practice 1
458,0 days 00:32:44.031000,77,0 days 00:01:33.773000,10,1,,,0 days 00:00:31.479000,0 days 00:00:36.107000,0 days 00:00:26.187000,0 days 00:31:41.737000,0 days 00:32:17.844000,0 days 00:32:44.031000,211.0,186.0,278.0,322.0,True,MEDIUM,10.0,True,0 days 00:31:10.258000,Alfa Romeo,BOT,1,True,2022-05-06 18:46:10.433000,Practice 1
2,0 days 00:18:55.620000,55,0 days 00:01:34.555000,2.0,1.0,,,0 days 00:00:31.269000,0 days 00:00:36.965000,0 days 00:00:26.321000,0 days 00:17:52.334000,0 days 00:18:29.299000,0 days 00:18:55.620000,210.0,179.0,272.0,311.0,False,MEDIUM,2.0,True,0 days 00:17:21.065000,Ferrari,SAI,1,True,2022-05-06 21:32:21.074000,Practice 2
4,0 days 00:22:38.697000,55,0 days 00:01:31.463000,4.0,1.0,,,0 days 00:00:30.725000,0 days 00:00:35.110000,0 days 00:00:25.628000,0 days 00:21:37.959000,0 days 00:22:13.069000,0 days 00:22:38.697000,217.0,186.0,272.0,327.0,False,MEDIUM,4.0,True,0 days 00:21:07.234000,Ferrari,SAI,1,True,2022-05-06 21:36:07.243000,Practice 2
6,0 days 00:26:48.243000,55,0 days 00:01:30.964000,6.0,1.0,,,0 days 00:00:30.333000,0 days 00:00:35.074000,0 days 00:00:25.557000,0 days 00:25:47.612000,0 days 00:26:22.686000,0 days 00:26:48.243000,214.0,187.0,281.0,322.0,True,MEDIUM,6.0,True,0 days 00:25:17.279000,Ferrari,SAI,2,True,2022-05-06 21:40:17.288000,Practice 2
16,0 days 00:50:09.855000,47,0 days 00:01:32.315000,7.0,3.0,,,0 days 00:00:30.834000,0 days 00:00:35.722000,0 days 00:00:25.759000,0 days 00:49:08.374000,0 days 00:49:44.096000,0 days 00:50:09.855000,219.0,187.0,279.0,328.0,False,SOFT,4.0,True,0 days 00:48:37.540000,Haas F1 Team,MSC,1,True,2022-05-06 22:03:37.549000,Practice 2
19,0 days 00:55:27.598000,47,0 days 00:01:32.652000,10.0,3.0,,,0 days 00:00:30.673000,0 days 00:00:36.042000,0 days 00:00:25.937000,0 days 00:54:25.619000,0 days 00:55:01.661000,0 days 00:55:27.598000,215.0,187.0,274.0,323.0,False,SOFT,7.0,True,0 days 00:53:54.946000,Haas F1 Team,MSC,1,True,2022-05-06 22:08:54.955000,Practice 2
21,0 days 00:59:15.847000,47,0 days 00:01:31.587000,12.0,3.0,,,0 days 00:00:30.393000,0 days 00:00:35.442000,0 days 00:00:25.752000,0 days 00:58:14.653000,0 days 00:58:50.095000,0 days 00:59:15.847000,218.0,188.0,280.0,323.0,True,SOFT,9.0,True,0 days 00:57:44.260000,Haas F1 Team,MSC,1,True,2022-05-06 22:12:44.269000,Practice 2
24,0 days 01:10:05.140000,47,0 days 00:01:35.889000,15.0,4.0,,,0 days 00:00:32.560000,0 days 00:00:36.661000,0 days 00:00:26.668000,0 days 01:09:01.811000,0 days 01:09:38.472000,0 days 01:10:05.140000,,184.0,274.0,296.0,False,HARD,7.0,,0 days 01:08:29.251000,Haas F1 Team,MSC,1,True,2022-05-06 22:23:29.260000,Practice 2
28,0 days 01:16:33.767000,47,0 days 00:01:35.996000,19.0,4.0,,,0 days 00:00:32.581000,0 days 00:00:36.503000,0 days 00:00:26.912000,0 days 01:15:30.352000,0 days 01:16:06.855000,0 days 01:16:33.767000,205.0,180.0,273.0,291.0,False,HARD,11.0,,0 days 01:14:57.771000,Haas F1 Team,MSC,1,True,2022-05-06 22:29:57.780000,Practice 2
33,0 days 00:31:21.200000,44,0 days 00:01:31.545000,3.0,1.0,,,0 days 00:00:30.718000,0 days 00:00:35.212000,0 days 00:00:25.615000,0 days 00:30:20.373000,0 days 00:30:55.585000,0 days 00:31:21.200000,218.0,187.0,281.0,325.0,False,MEDIUM,3.0,True,0 days 00:29:49.655000,Mercedes,HAM,1,True,2022-05-06 21:44:49.664000,Practice 2
36,0 days 00:48:45.561000,44,0 days 00:01:30.179000,6.0,2.0,,,0 days 00:00:30.251000,0 days 00:00:34.663000,0 days 00:00:25.265000,0 days 00:47:45.633000,0 days 00:48:20.296000,0 days 00:48:45.561000,221.0,190.0,282.0,322.0,True,SOFT,3.0,True,0 days 00:47:15.382000,Mercedes,HAM,2,True,2022-05-06 22:02:15.391000,Practice 2
42,0 days 01:09:39.425000,44,0 days 00:01:34.809000,12.0,4.0,,,0 days 00:00:31.788000,0 days 00:00:36.402000,0 days 00:00:26.619000,0 days 01:08:36.404000,0 days 01:09:12.806000,0 days 01:09:39.425000,212.0,182.0,271.0,275.0,False,MEDIUM,7.0,False,0 days 01:08:04.616000,Mercedes,HAM,1,True,2022-05-06 22:23:04.625000,Practice 2
43,0 days 01:11:14.562000,44,0 days 00:01:35.137000,13.0,4.0,,,0 days 00:00:31.803000,0 days 00:00:36.772000,0 days 00:00:26.562000,0 days 01:10:11.228000,0 days 01:10:48,0 days 01:11:14.562000,207.0,183.0,271.0,288.0,False,MEDIUM,8.0,False,0 days 01:09:39.425000,Mercedes,HAM,1,True,2022-05-06 22:24:39.434000,Practice 2
45,0 days 01:14:27.965000,44,0 days 00:01:35.103000,15.0,4.0,,,0 days 00:00:31.813000,0 days 00:00:36.477000,0 days 00:00:26.813000,0 days 01:13:24.675000,0 days 01:14:01.152000,0 days 01:14:27.965000,207.0,183.0,271.0,287.0,False,MEDIUM,10.0,False,0 days 01:12:52.862000,Mercedes,HAM,2,True,2022-05-06 22:27:52.871000,Practice 2
46,0 days 01:16:02.430000,44,0 days 00:01:34.465000,16.0,4.0,,,0 days 00:00:31.599000,0 days 00:00:36.251000,0 days 00:00:26.615000,0 days 01:14:59.564000,0 days 01:15:35.815000,0 days 01:16:02.430000,211.0,183.0,271.0,293.0,False,MEDIUM,11.0,False,0 days 01:14:27.965000,Mercedes,HAM,1,True,2022-05-06 22:29:27.974000,Practice 2
50,0 days 00:19:00.400000,31,0 days 00:01:32.906000,2.0,1.0,,,0 days 00:00:31.322000,0 days 00:00:35.713000,0 days 00:00:25.871000,0 days 00:17:58.816000,0 days 00:18:34.529000,0 days 00:19:00.400000,213.0,185.0,280.0,328.0,False,MEDIUM,2.0,True,0 days 00:17:27.494000,Alpine,OCO,1,True,2022-05-06 21:32:27.503000,Practice 2
52,0 days 00:22:50.226000,31,0 days 00:01:31.753000,4.0,1.0,,,0 days 00:00:30.786000,0 days 00:00:35.331000,0 days 00:00:25.636000,0 days 00:21:49.259000,0 days 00:22:24.590000,0 days 00:22:50.226000,216.0,186.0,283.0,332.0,False,MEDIUM,4.0,True,0 days 00:21:18.473000,Alpine,OCO,1,True,2022-05-06 21:36:18.482000,Practice 2
57,0 days 00:52:01.373000,31,0 days 00:01:31.134000,9.0,2.0,,,0 days 00:00:30.363000,0 days 00:00:35.288000,0 days 00:00:25.483000,0 days 00:51:00.602000,0 days 00:51:35.890000,0 days 00:52:01.373000,218.0,186.0,278.0,329.0,False,SOFT,5.0,True,0 days 00:50:30.239000,Alpine,OCO,1,True,2022-05-06 22:05:30.248000,Practice 2
59,0 days 00:55:58.013000,31,0 days 00:01:30.861000,11.0,2.0,,,0 days 00:00:30.364000,0 days 00:00:34.983000,0 days 00:00:25.514000,0 days 00:54:57.516000,0 days 00:55:32.499000,0 days 00:55:58.013000,216.0,186.0,283.0,326.0,True,SOFT,7.0,True,0 days 00:54:27.152000,Alpine,OCO,1,True,2022-05-06 22:09:27.161000,Practice 2
62,0 days 01:09:24.826000,31,0 days 00:01:34.567000,14.0,3.0,,,0 days 00:00:32.043000,0 days 00:00:36.030000,0 days 00:00:26.494000,0 days 01:08:22.302000,0 days 01:08:58.332000,0 days 01:09:24.826000,210.0,183.0,269.0,294.0,False,MEDIUM,8.0,False,0 days 01:07:50.259000,Alpine,OCO,1,True,2022-05-06 22:22:50.268000,Practice 2
63,0 days 01:10:59.474000,31,0 days 00:01:34.648000,15.0,3.0,,,0 days 00:00:32,0 days 00:00:36.118000,0 days 00:00:26.530000,0 days 01:09:56.826000,0 days 01:10:32.944000,0 days 01:10:59.474000,209.0,182.0,270.0,293.0,False,MEDIUM,9.0,False,0 days 01:09:24.826000,Alpine,OCO,1,True,2022-05-06 22:24:24.835000,Practice 2
64,0 days 01:12:34.578000,31,0 days 00:01:35.104000,16.0,3.0,,,0 days 00:00:32.056000,0 days 00:00:36.223000,0 days 00:00:26.825000,0 days 01:11:31.530000,0 days 01:12:07.753000,0 days 01:12:34.578000,210.0,181.0,270.0,291.0,False,MEDIUM,10.0,False,0 days 01:10:59.474000,Alpine,OCO,1,True,2022-05-06 22:25:59.483000,Practice 2
65,0 days 01:14:09.752000,31,0 days 00:01:35.174000,17.0,3.0,,,0 days 00:00:32.171000,0 days 00:00:36.344000,0 days 00:00:26.659000,0 days 01:13:06.749000,0 days 01:13:43.093000,0 days 01:14:09.752000,205.0,182.0,271.0,292.0,False,MEDIUM,11.0,False,0 days 01:12:34.578000,Alpine,OCO,2,True,2022-05-06 22:27:34.587000,Practice 2
66,0 days 01:15:44.751000,31,0 days 00:01:34.999000,18.0,3.0,,,0 days 00:00:32.321000,0 days 00:00:36.110000,0 days 00:00:26.568000,0 days 01:14:42.073000,0 days 01:15:18.183000,0 days 01:15:44.751000,211.0,182.0,269.0,298.0,False,MEDIUM,12.0,False,0 days 01:14:09.752000,Alpine,OCO,1,True,2022-05-06 22:29:09.761000,Practice 2
70,0 days 00:18:50.262000,24,0 days 00:01:36.030000,2.0,1.0,,,0 days 00:00:32.498000,0 days 00:00:35.763000,0 days 00:00:27.769000,0 days 00:17:46.730000,0 days 00:18:22.493000,0 days 00:18:50.262000,209.0,186.0,259.0,315.0,False,MEDIUM,2.0,True,0 days 00:17:14.232000,Alfa Romeo,ZHO,1,True,2022-05-06 21:32:14.241000,Practice 2
72,0 days 00:22:30.721000,24,0 days 00:01:33.222000,4.0,1.0,,,0 days 00:00:31.751000,0 days 00:00:35.339000,0 days 00:00:26.132000,0 days 00:21:29.250000,0 days 00:22:04.589000,0 days 00:22:30.721000,214.0,187.0,270.0,325.0,False,MEDIUM,4.0,True,0 days 00:20:57.499000,Alfa Romeo,ZHO,1,True,2022-05-06 21:35:57.508000,Practice 2
74,0 days 00:26:06.847000,24,0 days 00:01:31.507000,6.0,1.0,,,0 days 00:00:30.761000,0 days 00:00:34.969000,0 days 00:00:25.777000,0 days 00:25:06.101000,0 days 00:25:41.070000,0 days 00:26:06.847000,219.0,189.0,277.0,328.0,False,MEDIUM,6.0,True,0 days 00:24:35.340000,Alfa Romeo,ZHO,2,True,2022-05-06 21:39:35.349000,Practice 2
76,0 days 00:29:42.591000,24,0 days 00:01:31.882000,8.0,1.0,,,0 days 00:00:30.937000,0 days 00:00:34.999000,0 days 00:00:25.946000,0 days 00:28:41.646000,0 days 00:29:16.645000,0 days 00:29:42.591000,217.0,187.0,275.0,323.0,False,MEDIUM,8.0,True,0 days 00:28:10.709000,Alfa Romeo,ZHO,1,True,2022-05-06 21:43:10.718000,Practice 2
82,0 days 00:54:14.175000,24,0 days 00:01:30.860000,14.0,2.0,,,0 days 00:00:30.427000,0 days 00:00:34.740000,0 days 00:00:25.693000,0 days 00:53:13.742000,0 days 00:53:48.482000,0 days 00:54:14.175000,217.0,188.0,275.0,325.0,True,SOFT,6.0,True,0 days 00:52:43.315000,Alfa Romeo,ZHO,1,True,2022-05-06 22:07:43.324000,Practice 2
86,0 days 01:09:59.582000,24,0 days 00:01:33.927000,18.0,4.0,,,0 days 00:00:31.743000,0 days 00:00:35.753000,0 days 00:00:26.431000,0 days 01:08:57.398000,0 days 01:09:33.151000,0 days 01:09:59.582000,214.0,185.0,275.0,307.0,False,MEDIUM,12.0,False,0 days 01:08:25.655000,Alfa Romeo,ZHO,1,True,2022-05-06 22:23:25.664000,Practice 2
87,0 days 01:11:34.177000,24,0 days 00:01:34.595000,19.0,4.0,,,0 days 00:00:31.897000,0 days 00:00:36.248000,0 days 00:00:26.450000,0 days 01:10:31.479000,0 days 01:11:07.727000,0 days 01:11:34.177000,,183.0,274.0,301.0,False,MEDIUM,13.0,False,0 days 01:09:59.582000,Alfa Romeo,ZHO,1,True,2022-05-06 22:24:59.591000,Practice 2
88,0 days 01:13:08.705000,24,0 days 00:01:34.528000,20.0,4.0,,,0 days 00:00:32.525000,0 days 00:00:35.896000,0 days 00:00:26.107000,0 days 01:12:06.702000,0 days 01:12:42.598000,0 days 01:13:08.705000,212.0,184.0,279.0,318.0,False,MEDIUM,14.0,False,0 days 01:11:34.177000,Alfa Romeo,ZHO,1,True,2022-05-06 22:26:34.186000,Practice 2
89,0 days 01:14:43.604000,24,0 days 00:01:34.899000,21.0,4.0,,,0 days 00:00:32.235000,0 days 00:00:36.043000,0 days 00:00:26.621000,0 days 01:13:40.940000,0 days 01:14:16.983000,0 days 01:14:43.604000,213.0,181.0,275.0,303.0,False,MEDIUM,15.0,False,0 days 01:13:08.705000,Alfa Romeo,ZHO,2,True,2022-05-06 22:28:08.714000,Practice 2
90,0 days 01:16:19.067000,24,0 days 00:01:35.463000,22.0,4.0,,,0 days 00:00:32.381000,0 days 00:00:36.327000,0 days 00:00:26.755000,0 days 01:15:15.985000,0 days 01:15:52.312000,0 days 01:16:19.067000,211.0,182.0,271.0,298.0,False,MEDIUM,16.0,False,0 days 01:14:43.604000,Alfa Romeo,ZHO,1,True,2022-05-06 22:29:43.613000,Practice 2
95,0 days 00:21:25.346000,23,0 days 00:01:34.223000,3.0,1.0,,,0 days 00:00:32.434000,0 days 00:00:36.031000,0 days 00:00:25.758000,0 days 00:20:23.557000,0 days 00:20:59.588000,0 days 00:21:25.346000,192.0,184.0,279.0,328.0,False,MEDIUM,3.0,True,0 days 00:19:51.123000,Williams,ALB,1,True,2022-05-06 21:34:51.132000,Practice 2
98,0 days 00:26:53.565000,23,0 days 00:01:31.947000,6.0,1.0,,,0 days 00:00:31.139000,0 days 00:00:35.267000,0 days 00:00:25.541000,0 days 00:25:52.757000,0 days 00:26:28.024000,0 days 00:26:53.565000,218.0,187.0,284.0,330.0,False,MEDIUM,6.0,True,0 days 00:25:21.618000,Williams,ALB,2,True,2022-05-06 21:40:21.627000,Practice 2
104,0 days 00:54:54.906000,23,0 days 00:01:31.710000,12.0,2.0,,,0 days 00:00:30.564000,0 days 00:00:35.397000,0 days 00:00:25.749000,0 days 00:53:53.760000,0 days 00:54:29.157000,0 days 00:54:54.906000,215.0,186.0,282.0,325.0,True,SOFT,6.0,True,0 days 00:53:23.196000,Williams,ALB,1,True,2022-05-06 22:08:23.205000,Practice 2
109,0 days 01:11:50.836000,23,0 days 00:01:34.755000,17.0,5.0,,,0 days 00:00:32.502000,0 days 00:00:36.012000,0 days 00:00:26.241000,0 days 01:10:48.583000,0 days 01:11:24.595000,0 days 01:11:50.836000,214.0,183.0,277.0,300.0,False,MEDIUM,10.0,False,0 days 01:10:16.081000,Williams,ALB,1,True,2022-05-06 22:25:16.090000,Practice 2
110,0 days 01:13:26.048000,23,0 days 00:01:35.212000,18.0,5.0,,,0 days 00:00:32.773000,0 days 00:00:36.199000,0 days 00:00:26.240000,0 days 01:12:23.609000,0 days 01:12:59.808000,0 days 01:13:26.048000,210.0,183.0,277.0,299.0,False,MEDIUM,11.0,False,0 days 01:11:50.836000,Williams,ALB,1,True,2022-05-06 22:26:50.845000,Practice 2
111,0 days 01:15:01.669000,23,0 days 00:01:35.621000,19.0,5.0,,,0 days 00:00:33.006000,0 days 00:00:36.288000,0 days 00:00:26.327000,0 days 01:13:59.054000,0 days 01:14:35.342000,0 days 01:15:01.669000,208.0,181.0,278.0,301.0,False,MEDIUM,12.0,False,0 days 01:13:26.048000,Williams,ALB,2,True,2022-05-06 22:28:26.057000,Practice 2
115,0 days 00:25:45.273000,22,0 days 00:01:33.238000,2.0,1.0,,,0 days 00:00:31.762000,0 days 00:00:35.564000,0 days 00:00:25.912000,0 days 00:24:43.797000,0 days 00:25:19.361000,0 days 00:25:45.273000,216.0,185.0,279.0,327.0,False,MEDIUM,2.0,True,0 days 00:24:12.035000,AlphaTauri,TSU,2,True,2022-05-06 21:39:12.044000,Practice 2
117,0 days 00:29:25.340000,22,0 days 00:01:32.717000,4.0,1.0,,,0 days 00:00:31.419000,0 days 00:00:35.365000,0 days 00:00:25.933000,0 days 00:28:24.042000,0 days 00:28:59.407000,0 days 00:29:25.340000,215.0,185.0,278.0,327.0,False,MEDIUM,4.0,True,0 days 00:27:52.623000,AlphaTauri,TSU,1,True,2022-05-06 21:42:52.632000,Practice 2
121,0 days 00:48:28.281000,22,0 days 00:01:32.405000,8.0,2.0,,,0 days 00:00:30.793000,0 days 00:00:35.338000,0 days 00:00:26.274000,0 days 00:47:26.669000,0 days 00:48:02.007000,0 days 00:48:28.281000,215.0,185.0,270.0,305.0,False,SOFT,3.0,True,0 days 00:46:55.876000,AlphaTauri,TSU,2,True,2022-05-06 22:01:55.885000,Practice 2
124,0 days 00:54:09.458000,22,0 days 00:01:31.553000,11.0,2.0,,,0 days 00:00:30.647000,0 days 00:00:35.116000,0 days 00:00:25.790000,0 days 00:53:08.552000,0 days 00:53:43.668000,0 days 00:54:09.458000,217.0,185.0,280.0,326.0,False,SOFT,6.0,True,0 days 00:52:37.905000,AlphaTauri,TSU,1,True,2022-05-06 22:07:37.914000,Practice 2
126,0 days 00:57:49.448000,22,0 days 00:01:31.533000,13.0,2.0,,,0 days 00:00:30.484000,0 days 00:00:35.281000,0 days 00:00:25.768000,0 days 00:56:48.399000,0 days 00:57:23.680000,0 days 00:57:49.448000,216.0,186.0,280.0,325.0,False,SOFT,8.0,True,0 days 00:56:17.915000,AlphaTauri,TSU,1,True,2022-05-06 22:11:17.924000,Practice 2
128,0 days 01:01:21.667000,22,0 days 00:01:31.260000,15.0,2.0,,,0 days 00:00:30.223000,0 days 00:00:35.405000,0 days 00:00:25.632000,0 days 01:00:20.630000,0 days 01:00:56.035000,0 days 01:01:21.667000,215.0,186.0,281.0,325.0,True,SOFT,10.0,True,0 days 00:59:50.407000,AlphaTauri,TSU,1,True,2022-05-06 22:14:50.416000,Practice 2
131,0 days 01:11:44.592000,22,0 days 00:01:35.228000,18.0,3.0,,,0 days 00:00:32.423000,0 days 00:00:36.256000,0 days 00:00:26.549000,0 days 01:10:41.787000,0 days 01:11:18.043000,0 days 01:11:44.592000,206.0,180.0,272.0,306.0,False,SOFT,13.0,,0 days 01:10:09.364000,AlphaTauri,TSU,1,True,2022-05-06 22:25:09.373000,Practice 2
132,0 days 01:13:19.754000,22,0 days 00:01:35.162000,19.0,3.0,,,0 days 00:00:32.294000,0 days 00:00:36.750000,0 days 00:00:26.118000,0 days 01:12:16.886000,0 days 01:12:53.636000,0 days 01:13:19.754000,213.0,185.0,273.0,323.0,False,SOFT,14.0,,0 days 01:11:44.592000,AlphaTauri,TSU,1,True,2022-05-06 22:26:44.601000,Practice 2
134,0 days 01:16:31.052000,22,0 days 00:01:34.591000,21.0,3.0,,,0 days 00:00:32.285000,0 days 00:00:36.167000,0 days 00:00:26.139000,0 days 01:15:28.746000,0 days 01:16:04.913000,0 days 01:16:31.052000,212.0,183.0,277.0,306.0,False,SOFT,16.0,,0 days 01:14:56.461000,AlphaTauri,TSU,1,True,2022-05-06 22:29:56.470000,Practice 2
138,0 days 00:24:22.875000,20,0 days 00:01:33.852000,2.0,1.0,,,0 days 00:00:30.922000,0 days 00:00:36.577000,0 days 00:00:26.353000,0 days 00:23:19.945000,0 days 00:23:56.522000,0 days 00:24:22.875000,215.0,177.0,279.0,304.0,False,MEDIUM,2.0,True,0 days 00:22:49.023000,Haas F1 Team,MAG,1,True,2022-05-06 21:37:49.032000,Practice 2
141,0 days 00:48:16.100000,20,0 days 00:01:35.851000,5.0,2.0,,,0 days 00:00:30.492000,0 days 00:00:36.314000,0 days 00:00:29.045000,0 days 00:47:10.741000,0 days 00:47:47.055000,0 days 00:48:16.100000,218.0,166.0,251.0,302.0,False,SOFT,3.0,True,0 days 00:46:40.249000,Haas F1 Team,MAG,2,True,2022-05-06 22:01:40.258000,Practice 2
143,0 days 00:51:37.684000,20,0 days 00:01:30.921000,7.0,2.0,,,0 days 00:00:30.233000,0 days 00:00:35.230000,0 days 00:00:25.458000,0 days 00:50:36.996000,0 days 00:51:12.226000,0 days 00:51:37.684000,218.0,188.0,277.0,330.0,True,SOFT,5.0,True,0 days 00:50:06.763000,Haas F1 Team,MAG,1,True,2022-05-06 22:05:06.772000,Practice 2
145,0 days 00:55:06.492000,20,0 days 00:01:31.210000,9.0,2.0,,,0 days 00:00:29.989000,0 days 00:00:35.444000,0 days 00:00:25.777000,0 days 00:54:05.271000,0 days 00:54:40.715000,0 days 00:55:06.492000,217.0,184.0,281.0,327.0,False,SOFT,7.0,True,0 days 00:53:35.282000,Haas F1 Team,MAG,1,True,2022-05-06 22:08:35.291000,Practice 2
147,0 days 00:58:28.594000,20,0 days 00:01:31.856000,11.0,2.0,,,0 days 00:00:30.306000,0 days 00:00:35.537000,0 days 00:00:26.013000,0 days 00:57:27.044000,0 days 00:58:02.581000,0 days 00:58:28.594000,216.0,184.0,274.0,323.0,False,SOFT,9.0,True,0 days 00:56:56.738000,Haas F1 Team,MAG,1,True,2022-05-06 22:11:56.747000,Practice 2
150,0 days 01:10:07.144000,20,0 days 00:01:34.251000,14.0,3.0,,,0 days 00:00:32.107000,0 days 00:00:35.735000,0 days 00:00:26.409000,0 days 01:09:05,0 days 01:09:40.735000,0 days 01:10:07.144000,213.0,183.0,274.0,306.0,False,MEDIUM,6.0,False,0 days 01:08:32.893000,Haas F1 Team,MAG,1,True,2022-05-06 22:23:32.902000,Practice 2
151,0 days 01:11:41.569000,20,0 days 00:01:34.425000,15.0,3.0,,,0 days 00:00:31.933000,0 days 00:00:36.037000,0 days 00:00:26.455000,0 days 01:10:39.077000,0 days 01:11:15.114000,0 days 01:11:41.569000,208.0,184.0,273.0,295.0,False,MEDIUM,7.0,False,0 days 01:10:07.144000,Haas F1 Team,MAG,1,True,2022-05-06 22:25:07.153000,Practice 2
152,0 days 01:13:15.933000,20,0 days 00:01:34.364000,16.0,3.0,,,0 days 00:00:31.672000,0 days 00:00:36.181000,0 days 00:00:26.511000,0 days 01:12:13.241000,0 days 01:12:49.422000,0 days 01:13:15.933000,213.0,183.0,274.0,297.0,False,MEDIUM,8.0,False,0 days 01:11:41.569000,Haas F1 Team,MAG,1,True,2022-05-06 22:26:41.578000,Practice 2
159,0 days 00:22:45.694000,18,0 days 00:01:32.772000,4.0,1.0,,,0 days 00:00:31.305000,0 days 00:00:35.705000,0 days 00:00:25.762000,0 days 00:21:44.227000,0 days 00:22:19.932000,0 days 00:22:45.694000,214.0,186.0,280.0,328.0,False,MEDIUM,4.0,True,0 days 00:21:12.922000,Aston Martin,STR,1,True,2022-05-06 21:36:12.931000,Practice 2
162,0 days 00:28:43.639000,18,0 days 00:01:32.229000,7.0,1.0,,,0 days 00:00:31.003000,0 days 00:00:35.460000,0 days 00:00:25.766000,0 days 00:27:42.413000,0 days 00:28:17.873000,0 days 00:28:43.639000,213.0,185.0,280.0,324.0,False,MEDIUM,7.0,True,0 days 00:27:11.410000,Aston Martin,STR,1,True,2022-05-06 21:42:11.419000,Practice 2
167,0 days 00:52:06.932000,18,0 days 00:01:31.631000,12.0,2.0,,,0 days 00:00:30.677000,0 days 00:00:35.308000,0 days 00:00:25.646000,0 days 00:51:05.978000,0 days 00:51:41.286000,0 days 00:52:06.932000,216.0,188.0,281.0,323.0,True,SOFT,5.0,True,0 days 00:50:35.301000,Aston Martin,STR,1,True,2022-05-06 22:05:35.310000,Practice 2
