,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
456,0 days 01:10:52,10,0 days 00:01:20.439000,31.0,5.0,,,0 days 00:00:25.682000,0 days 00:00:27.852000,0 days 00:00:26.905000,0 days 01:09:57.243000,0 days 01:10:25.095000,0 days 01:10:52,217.0,249.0,270.0,288.0,True,MEDIUM,14.0,False,0 days 01:09:31.561000,AlphaTauri,GAS,1,True,2022-04-23 11:24:31.575000,Practice 2
457,0 days 01:12:12.648000,10,0 days 00:01:20.648000,32.0,5.0,,,0 days 00:00:25.676000,0 days 00:00:27.879000,0 days 00:00:27.093000,0 days 01:11:17.676000,0 days 01:11:45.555000,0 days 01:12:12.648000,219.0,249.0,269.0,285.0,False,MEDIUM,15.0,False,0 days 01:10:52,AlphaTauri,GAS,1,True,2022-04-23 11:25:52.014000,Practice 2
458,0 days 01:13:33.323000,10,0 days 00:01:20.675000,33.0,5.0,,,0 days 00:00:25.748000,0 days 00:00:27.884000,0 days 00:00:27.043000,0 days 01:12:38.396000,0 days 01:13:06.280000,0 days 01:13:33.323000,217.0,248.0,268.0,284.0,False,MEDIUM,16.0,False,0 days 01:12:12.648000,AlphaTauri,GAS,1,True,2022-04-23 11:27:12.662000,Practice 2
459,0 days 01:14:53.980000,10,0 days 00:01:20.657000,34.0,5.0,,,0 days 00:00:25.821000,0 days 00:00:27.852000,0 days 00:00:26.984000,0 days 01:13:59.144000,0 days 01:14:26.996000,0 days 01:14:53.980000,215.0,252.0,269.0,288.0,False,MEDIUM,17.0,False,0 days 01:13:33.323000,AlphaTauri,GAS,1,True,2022-04-23 11:28:33.337000,Practice 2
460,0 days 01:16:14.612000,10,0 days 00:01:20.632000,35.0,5.0,,,0 days 00:00:25.818000,0 days 00:00:27.965000,0 days 00:00:26.849000,0 days 01:15:19.798000,0 days 01:15:47.763000,0 days 01:16:14.612000,220.0,250.0,271.0,290.0,False,MEDIUM,18.0,False,0 days 01:14:53.980000,AlphaTauri,GAS,1,True,2022-04-23 11:29:53.994000,Practice 2
465,0 days 00:30:37.080000,6,0 days 00:01:23.602000,3.0,1.0,,,0 days 00:00:27.126000,0 days 00:00:28.803000,0 days 00:00:27.673000,0 days 00:29:40.604000,0 days 00:30:09.407000,0 days 00:30:37.080000,204.0,249.0,276.0,283.0,False,SOFT,5.0,False,0 days 00:29:13.478000,Williams,LAT,1,True,2022-04-23 10:44:13.492000,Practice 2
466,0 days 00:31:59.581000,6,0 days 00:01:22.501000,4.0,1.0,,,0 days 00:00:26.510000,0 days 00:00:28.453000,0 days 00:00:27.538000,0 days 00:31:03.590000,0 days 00:31:32.043000,0 days 00:31:59.581000,206.0,250.0,271.0,286.0,False,SOFT,6.0,False,0 days 00:30:37.080000,Williams,LAT,1,True,2022-04-23 10:45:37.094000,Practice 2
467,0 days 00:33:21.858000,6,0 days 00:01:22.277000,5.0,1.0,,,0 days 00:00:26.517000,0 days 00:00:28.324000,0 days 00:00:27.436000,0 days 00:32:26.098000,0 days 00:32:54.422000,0 days 00:33:21.858000,210.0,252.0,272.0,287.0,False,SOFT,7.0,False,0 days 00:31:59.581000,Williams,LAT,1,True,2022-04-23 10:46:59.595000,Practice 2
468,0 days 00:34:44.330000,6,0 days 00:01:22.472000,6.0,1.0,,,0 days 00:00:26.473000,0 days 00:00:28.442000,0 days 00:00:27.557000,0 days 00:33:48.331000,0 days 00:34:16.773000,0 days 00:34:44.330000,,252.0,273.0,286.0,False,SOFT,8.0,False,0 days 00:33:21.858000,Williams,LAT,1,True,2022-04-23 10:48:21.872000,Practice 2
469,0 days 00:36:06.697000,6,0 days 00:01:22.367000,7.0,1.0,,,0 days 00:00:26.429000,0 days 00:00:28.552000,0 days 00:00:27.386000,0 days 00:35:10.759000,0 days 00:35:39.311000,0 days 00:36:06.697000,,253.0,270.0,287.0,False,SOFT,9.0,False,0 days 00:34:44.330000,Williams,LAT,1,True,2022-04-23 10:49:44.344000,Practice 2
473,0 days 00:42:33.037000,6,0 days 00:01:22.325000,11.0,3.0,,,0 days 00:00:26.741000,0 days 00:00:28.281000,0 days 00:00:27.303000,0 days 00:41:37.453000,0 days 00:42:05.734000,0 days 00:42:33.037000,208.0,253.0,268.0,280.0,False,MEDIUM,3.0,True,0 days 00:41:10.712000,Williams,LAT,1,True,2022-04-23 10:56:10.726000,Practice 2
474,0 days 00:43:55.226000,6,0 days 00:01:22.189000,12.0,3.0,,,0 days 00:00:26.466000,0 days 00:00:28.268000,0 days 00:00:27.455000,0 days 00:42:59.503000,0 days 00:43:27.771000,0 days 00:43:55.226000,212.0,253.0,269.0,288.0,False,MEDIUM,4.0,True,0 days 00:42:33.037000,Williams,LAT,1,True,2022-04-23 10:57:33.051000,Practice 2
475,0 days 00:45:17.362000,6,0 days 00:01:22.136000,13.0,3.0,,,0 days 00:00:26.535000,0 days 00:00:28.244000,0 days 00:00:27.357000,0 days 00:44:21.761000,0 days 00:44:50.005000,0 days 00:45:17.362000,210.0,253.0,269.0,285.0,False,MEDIUM,5.0,True,0 days 00:43:55.226000,Williams,LAT,1,True,2022-04-23 10:58:55.240000,Practice 2
476,0 days 00:46:39.235000,6,0 days 00:01:21.873000,14.0,3.0,,,0 days 00:00:26.492000,0 days 00:00:28.109000,0 days 00:00:27.272000,0 days 00:45:43.854000,0 days 00:46:11.963000,0 days 00:46:39.235000,,254.0,268.0,286.0,False,MEDIUM,6.0,True,0 days 00:45:17.362000,Williams,LAT,1,True,2022-04-23 11:00:17.376000,Practice 2
477,0 days 00:48:01.210000,6,0 days 00:01:21.975000,15.0,3.0,,,0 days 00:00:26.317000,0 days 00:00:28.334000,0 days 00:00:27.324000,0 days 00:47:05.552000,0 days 00:47:33.886000,0 days 00:48:01.210000,213.0,253.0,269.0,287.0,False,MEDIUM,7.0,True,0 days 00:46:39.235000,Williams,LAT,1,True,2022-04-23 11:01:39.249000,Practice 2
478,0 days 00:49:23.321000,6,0 days 00:01:22.111000,16.0,3.0,,,0 days 00:00:26.355000,0 days 00:00:28.509000,0 days 00:00:27.247000,0 days 00:48:27.565000,0 days 00:48:56.074000,0 days 00:49:23.321000,211.0,252.0,269.0,286.0,False,MEDIUM,8.0,True,0 days 00:48:01.210000,Williams,LAT,1,True,2022-04-23 11:03:01.224000,Practice 2
479,0 days 00:50:45.225000,6,0 days 00:01:21.904000,17.0,3.0,,,0 days 00:00:26.338000,0 days 00:00:28.122000,0 days 00:00:27.444000,0 days 00:49:49.659000,0 days 00:50:17.781000,0 days 00:50:45.225000,212.0,254.0,270.0,286.0,False,MEDIUM,9.0,True,0 days 00:49:23.321000,Williams,LAT,1,True,2022-04-23 11:04:23.335000,Practice 2
480,0 days 00:52:07.085000,6,0 days 00:01:21.860000,18.0,3.0,,,0 days 00:00:26.363000,0 days 00:00:28.407000,0 days 00:00:27.090000,0 days 00:51:11.588000,0 days 00:51:39.995000,0 days 00:52:07.085000,211.0,256.0,273.0,288.0,False,MEDIUM,10.0,True,0 days 00:50:45.225000,Williams,LAT,1,True,2022-04-23 11:05:45.239000,Practice 2
481,0 days 00:53:28.740000,6,0 days 00:01:21.655000,19.0,3.0,,,0 days 00:00:26.223000,0 days 00:00:28.229000,0 days 00:00:27.203000,0 days 00:52:33.308000,0 days 00:53:01.537000,0 days 00:53:28.740000,212.0,258.0,272.0,288.0,False,MEDIUM,11.0,True,0 days 00:52:07.085000,Williams,LAT,1,True,2022-04-23 11:07:07.099000,Practice 2
482,0 days 00:54:50.003000,6,0 days 00:01:21.263000,20.0,3.0,,,0 days 00:00:26.267000,0 days 00:00:28.018000,0 days 00:00:26.978000,0 days 00:53:55.007000,0 days 00:54:23.025000,0 days 00:54:50.003000,211.0,255.0,272.0,291.0,True,MEDIUM,12.0,True,0 days 00:53:28.740000,Williams,LAT,1,True,2022-04-23 11:08:28.754000,Practice 2
483,0 days 00:56:11.275000,6,0 days 00:01:21.272000,21.0,3.0,,,0 days 00:00:26.149000,0 days 00:00:28.111000,0 days 00:00:27.012000,0 days 00:55:16.152000,0 days 00:55:44.263000,0 days 00:56:11.275000,,256.0,273.0,289.0,False,MEDIUM,13.0,True,0 days 00:54:50.003000,Williams,LAT,1,True,2022-04-23 11:09:50.017000,Practice 2
484,0 days 00:57:33.386000,6,0 days 00:01:22.111000,22.0,3.0,,,0 days 00:00:26.490000,0 days 00:00:28.447000,0 days 00:00:27.174000,0 days 00:56:37.765000,0 days 00:57:06.212000,0 days 00:57:33.386000,210.0,253.0,272.0,288.0,False,MEDIUM,14.0,True,0 days 00:56:11.275000,Williams,LAT,1,True,2022-04-23 11:11:11.289000,Practice 2
485,0 days 00:58:56.180000,6,0 days 00:01:22.794000,23.0,3.0,,,0 days 00:00:27.030000,0 days 00:00:28.438000,0 days 00:00:27.326000,0 days 00:58:00.416000,0 days 00:58:28.854000,0 days 00:58:56.180000,212.0,256.0,271.0,293.0,False,MEDIUM,15.0,True,0 days 00:57:33.386000,Williams,LAT,1,True,2022-04-23 11:12:33.400000,Practice 2
486,0 days 01:00:18.189000,6,0 days 00:01:22.009000,24.0,3.0,,,0 days 00:00:26.215000,0 days 00:00:28.358000,0 days 00:00:27.436000,0 days 00:59:22.395000,0 days 00:59:50.753000,0 days 01:00:18.189000,215.0,255.0,272.0,292.0,False,MEDIUM,16.0,True,0 days 00:58:56.180000,Williams,LAT,1,True,2022-04-23 11:13:56.194000,Practice 2
487,0 days 01:01:39.808000,6,0 days 00:01:21.619000,25.0,3.0,,,0 days 00:00:26.176000,0 days 00:00:28.266000,0 days 00:00:27.177000,0 days 01:00:44.365000,0 days 01:01:12.631000,0 days 01:01:39.808000,,255.0,272.0,291.0,False,MEDIUM,17.0,True,0 days 01:00:18.189000,Williams,LAT,1,True,2022-04-23 11:15:18.203000,Practice 2
488,0 days 01:03:01.718000,6,0 days 00:01:21.910000,26.0,3.0,,,0 days 00:00:26.131000,0 days 00:00:28.359000,0 days 00:00:27.420000,0 days 01:02:05.939000,0 days 01:02:34.298000,0 days 01:03:01.718000,212.0,256.0,271.0,287.0,False,MEDIUM,18.0,True,0 days 01:01:39.808000,Williams,LAT,1,True,2022-04-23 11:16:39.822000,Practice 2
489,0 days 01:04:23.392000,6,0 days 00:01:21.674000,27.0,3.0,,,0 days 00:00:26.124000,0 days 00:00:28.240000,0 days 00:00:27.310000,0 days 01:03:27.842000,0 days 01:03:56.082000,0 days 01:04:23.392000,216.0,254.0,273.0,287.0,False,MEDIUM,19.0,True,0 days 01:03:01.718000,Williams,LAT,1,True,2022-04-23 11:18:01.732000,Practice 2
500,0 days 00:31:52.154000,5,0 days 00:01:22.340000,7.0,4.0,,,0 days 00:00:26.577000,0 days 00:00:28.235000,0 days 00:00:27.528000,0 days 00:30:56.391000,0 days 00:31:24.626000,0 days 00:31:52.154000,208.0,246.0,269.0,281.0,False,MEDIUM,3.0,True,0 days 00:30:29.814000,Aston Martin,VET,1,True,2022-04-23 10:45:29.828000,Practice 2
501,0 days 00:33:14.761000,5,0 days 00:01:22.607000,8.0,4.0,,,0 days 00:00:26.508000,0 days 00:00:28.287000,0 days 00:00:27.812000,0 days 00:32:18.662000,0 days 00:32:46.949000,0 days 00:33:14.761000,210.0,247.0,269.0,283.0,False,MEDIUM,4.0,True,0 days 00:31:52.154000,Aston Martin,VET,1,True,2022-04-23 10:46:52.168000,Practice 2
502,0 days 00:34:37.161000,5,0 days 00:01:22.400000,9.0,4.0,,,0 days 00:00:26.218000,0 days 00:00:28.468000,0 days 00:00:27.714000,0 days 00:33:40.979000,0 days 00:34:09.447000,0 days 00:34:37.161000,212.0,249.0,270.0,287.0,False,MEDIUM,5.0,True,0 days 00:33:14.761000,Aston Martin,VET,1,True,2022-04-23 10:48:14.775000,Practice 2
503,0 days 00:35:59.421000,5,0 days 00:01:22.260000,10.0,4.0,,,0 days 00:00:26.294000,0 days 00:00:28.449000,0 days 00:00:27.517000,0 days 00:35:03.455000,0 days 00:35:31.904000,0 days 00:35:59.421000,208.0,249.0,269.0,285.0,False,MEDIUM,6.0,True,0 days 00:34:37.161000,Aston Martin,VET,1,True,2022-04-23 10:49:37.175000,Practice 2
504,0 days 00:37:22.034000,5,0 days 00:01:22.613000,11.0,4.0,,,0 days 00:00:26.406000,0 days 00:00:28.438000,0 days 00:00:27.769000,0 days 00:36:25.827000,0 days 00:36:54.265000,0 days 00:37:22.034000,210.0,250.0,267.0,287.0,False,MEDIUM,7.0,True,0 days 00:35:59.421000,Aston Martin,VET,1,True,2022-04-23 10:50:59.435000,Practice 2
505,0 days 00:38:44.407000,5,0 days 00:01:22.373000,12.0,4.0,,,0 days 00:00:26.407000,0 days 00:00:28.402000,0 days 00:00:27.564000,0 days 00:37:48.441000,0 days 00:38:16.843000,0 days 00:38:44.407000,208.0,250.0,267.0,282.0,False,MEDIUM,8.0,True,0 days 00:37:22.034000,Aston Martin,VET,1,True,2022-04-23 10:52:22.048000,Practice 2
506,0 days 00:40:06.438000,5,0 days 00:01:22.031000,13.0,4.0,,,0 days 00:00:26.393000,0 days 00:00:28.220000,0 days 00:00:27.418000,0 days 00:39:10.800000,0 days 00:39:39.020000,0 days 00:40:06.438000,211.0,251.0,268.0,285.0,False,MEDIUM,9.0,True,0 days 00:38:44.407000,Aston Martin,VET,1,True,2022-04-23 10:53:44.421000,Practice 2
507,0 days 00:41:28.498000,5,0 days 00:01:22.060000,14.0,4.0,,,0 days 00:00:26.268000,0 days 00:00:28.252000,0 days 00:00:27.540000,0 days 00:40:32.706000,0 days 00:41:00.958000,0 days 00:41:28.498000,,250.0,268.0,285.0,False,MEDIUM,10.0,True,0 days 00:40:06.438000,Aston Martin,VET,1,True,2022-04-23 10:55:06.452000,Practice 2
508,0 days 00:42:50.557000,5,0 days 00:01:22.059000,15.0,4.0,,,0 days 00:00:26.229000,0 days 00:00:28.333000,0 days 00:00:27.497000,0 days 00:41:54.727000,0 days 00:42:23.060000,0 days 00:42:50.557000,213.0,251.0,268.0,284.0,False,MEDIUM,11.0,True,0 days 00:41:28.498000,Aston Martin,VET,1,True,2022-04-23 10:56:28.512000,Practice 2
509,0 days 00:44:12.664000,5,0 days 00:01:22.107000,16.0,4.0,,,0 days 00:00:26.143000,0 days 00:00:28.389000,0 days 00:00:27.575000,0 days 00:43:16.700000,0 days 00:43:45.089000,0 days 00:44:12.664000,,251.0,270.0,285.0,False,MEDIUM,12.0,True,0 days 00:42:50.557000,Aston Martin,VET,1,True,2022-04-23 10:57:50.571000,Practice 2
512,0 days 00:48:50.883000,5,0 days 00:01:21.271000,19.0,5.0,,,0 days 00:00:26.189000,0 days 00:00:27.905000,0 days 00:00:27.177000,0 days 00:47:55.801000,0 days 00:48:23.706000,0 days 00:48:50.883000,212.0,251.0,269.0,283.0,False,SOFT,6.0,False,0 days 00:47:29.612000,Aston Martin,VET,1,True,2022-04-23 11:02:29.626000,Practice 2
513,0 days 00:50:12.183000,5,0 days 00:01:21.300000,20.0,5.0,,,0 days 00:00:26.092000,0 days 00:00:27.973000,0 days 00:00:27.235000,0 days 00:49:16.975000,0 days 00:49:44.948000,0 days 00:50:12.183000,214.0,254.0,269.0,285.0,False,SOFT,7.0,False,0 days 00:48:50.883000,Aston Martin,VET,1,True,2022-04-23 11:03:50.897000,Practice 2
514,0 days 00:51:33.744000,5,0 days 00:01:21.561000,21.0,5.0,,,0 days 00:00:26.023000,0 days 00:00:28.124000,0 days 00:00:27.414000,0 days 00:50:38.206000,0 days 00:51:06.330000,0 days 00:51:33.744000,213.0,250.0,268.0,284.0,False,SOFT,8.0,False,0 days 00:50:12.183000,Aston Martin,VET,1,True,2022-04-23 11:05:12.197000,Practice 2
515,0 days 00:52:55.243000,5,0 days 00:01:21.499000,22.0,5.0,,,0 days 00:00:26.072000,0 days 00:00:28.115000,0 days 00:00:27.312000,0 days 00:51:59.816000,0 days 00:52:27.931000,0 days 00:52:55.243000,215.0,252.0,269.0,290.0,False,SOFT,9.0,False,0 days 00:51:33.744000,Aston Martin,VET,1,True,2022-04-23 11:06:33.758000,Practice 2
516,0 days 00:54:16.551000,5,0 days 00:01:21.308000,23.0,5.0,,,0 days 00:00:25.988000,0 days 00:00:27.972000,0 days 00:00:27.348000,0 days 00:53:21.231000,0 days 00:53:49.203000,0 days 00:54:16.551000,212.0,250.0,269.0,283.0,False,SOFT,10.0,False,0 days 00:52:55.243000,Aston Martin,VET,1,True,2022-04-23 11:07:55.257000,Practice 2
517,0 days 00:55:37.706000,5,0 days 00:01:21.155000,24.0,5.0,,,0 days 00:00:25.995000,0 days 00:00:27.882000,0 days 00:00:27.278000,0 days 00:54:42.546000,0 days 00:55:10.428000,0 days 00:55:37.706000,215.0,254.0,269.0,289.0,True,SOFT,11.0,False,0 days 00:54:16.551000,Aston Martin,VET,1,True,2022-04-23 11:09:16.565000,Practice 2
518,0 days 00:56:58.862000,5,0 days 00:01:21.156000,25.0,5.0,,,0 days 00:00:25.907000,0 days 00:00:27.952000,0 days 00:00:27.297000,0 days 00:56:03.613000,0 days 00:56:31.565000,0 days 00:56:58.862000,214.0,252.0,270.0,285.0,False,SOFT,12.0,False,0 days 00:55:37.706000,Aston Martin,VET,1,True,2022-04-23 11:10:37.720000,Practice 2
519,0 days 00:58:20.055000,5,0 days 00:01:21.193000,26.0,5.0,,,0 days 00:00:25.853000,0 days 00:00:28.122000,0 days 00:00:27.218000,0 days 00:57:24.715000,0 days 00:57:52.837000,0 days 00:58:20.055000,217.0,252.0,269.0,286.0,False,SOFT,13.0,False,0 days 00:56:58.862000,Aston Martin,VET,1,True,2022-04-23 11:11:58.876000,Practice 2
520,0 days 00:59:41.650000,5,0 days 00:01:21.595000,27.0,5.0,,,0 days 00:00:26.031000,0 days 00:00:28.020000,0 days 00:00:27.544000,0 days 00:58:46.086000,0 days 00:59:14.106000,0 days 00:59:41.650000,212.0,252.0,268.0,286.0,False,SOFT,14.0,False,0 days 00:58:20.055000,Aston Martin,VET,1,True,2022-04-23 11:13:20.069000,Practice 2
524,0 days 01:09:16,5,0 days 00:01:21.918000,31.0,7.0,,,0 days 00:00:26.210000,0 days 00:00:28.167000,0 days 00:00:27.541000,0 days 01:08:20.292000,0 days 01:08:48.459000,0 days 01:09:16,212.0,251.0,270.0,280.0,False,HARD,3.0,True,0 days 01:07:54.082000,Aston Martin,VET,1,True,2022-04-23 11:22:54.096000,Practice 2
525,0 days 01:10:37.528000,5,0 days 00:01:21.528000,32.0,7.0,,,0 days 00:00:26.024000,0 days 00:00:28.043000,0 days 00:00:27.461000,0 days 01:09:42.024000,0 days 01:10:10.067000,0 days 01:10:37.528000,213.0,252.0,270.0,281.0,False,HARD,4.0,True,0 days 01:09:16,Aston Martin,VET,1,True,2022-04-23 11:24:16.014000,Practice 2
526,0 days 01:11:59.140000,5,0 days 00:01:21.612000,33.0,7.0,,,0 days 00:00:26.095000,0 days 00:00:28.252000,0 days 00:00:27.265000,0 days 01:11:03.623000,0 days 01:11:31.875000,0 days 01:11:59.140000,,251.0,272.0,282.0,False,HARD,5.0,True,0 days 01:10:37.528000,Aston Martin,VET,1,True,2022-04-23 11:25:37.542000,Practice 2
527,0 days 01:13:20.360000,5,0 days 00:01:21.220000,34.0,7.0,,,0 days 00:00:25.725000,0 days 00:00:28.111000,0 days 00:00:27.384000,0 days 01:12:24.865000,0 days 01:12:52.976000,0 days 01:13:20.360000,,251.0,272.0,283.0,False,HARD,6.0,True,0 days 01:11:59.140000,Aston Martin,VET,1,True,2022-04-23 11:26:59.154000,Practice 2
528,0 days 01:14:41.823000,5,0 days 00:01:21.463000,35.0,7.0,,,0 days 00:00:25.764000,0 days 00:00:28.321000,0 days 00:00:27.378000,0 days 01:13:46.124000,0 days 01:14:14.445000,0 days 01:14:41.823000,,251.0,270.0,282.0,False,HARD,7.0,True,0 days 01:13:20.360000,Aston Martin,VET,1,True,2022-04-23 11:28:20.374000,Practice 2
529,0 days 01:16:03.361000,5,0 days 00:01:21.538000,36.0,7.0,,,0 days 00:00:26.043000,0 days 00:00:28.109000,0 days 00:00:27.386000,0 days 01:15:07.866000,0 days 01:15:35.975000,0 days 01:16:03.361000,215.0,253.0,273.0,285.0,False,HARD,8.0,True,0 days 01:14:41.823000,Aston Martin,VET,1,True,2022-04-23 11:29:41.837000,Practice 2
533,0 days 00:20:19.357000,4,0 days 00:01:23.821000,2.0,1.0,,,0 days 00:00:27.227000,0 days 00:00:28.720000,0 days 00:00:27.874000,0 days 00:19:22.763000,0 days 00:19:51.483000,0 days 00:20:19.357000,205.0,242.0,261.0,279.0,True,SOFT,4.0,False,0 days 00:18:55.536000,McLaren,NOR,1,True,2022-04-23 10:33:55.550000,Practice 2
541,0 days 00:29:37.025000,63,0 days 00:01:22.152000,4.0,3.0,,,0 days 00:00:26.637000,0 days 00:00:28.222000,0 days 00:00:27.293000,0 days 00:28:41.510000,0 days 00:29:09.732000,0 days 00:29:37.025000,211.0,249.0,266.0,277.0,False,MEDIUM,5.0,False,0 days 00:28:14.873000,Mercedes,RUS,1,True,2022-04-23 10:43:14.887000,Practice 2
542,0 days 00:30:58.338000,63,0 days 00:01:21.313000,5.0,3.0,,,0 days 00:00:26.170000,0 days 00:00:27.935000,0 days 00:00:27.208000,0 days 00:30:03.195000,0 days 00:30:31.130000,0 days 00:30:58.338000,213.0,248.0,267.0,278.0,False,MEDIUM,6.0,False,0 days 00:29:37.025000,Mercedes,RUS,1,True,2022-04-23 10:44:37.039000,Practice 2
543,0 days 00:32:19.547000,63,0 days 00:01:21.209000,6.0,3.0,,,0 days 00:00:26.078000,0 days 00:00:27.930000,0 days 00:00:27.201000,0 days 00:31:24.416000,0 days 00:31:52.346000,0 days 00:32:19.547000,215.0,249.0,267.0,276.0,False,MEDIUM,7.0,False,0 days 00:30:58.338000,Mercedes,RUS,1,True,2022-04-23 10:45:58.352000,Practice 2
544,0 days 00:33:41.014000,63,0 days 00:01:21.467000,7.0,3.0,,,0 days 00:00:26.126000,0 days 00:00:28.049000,0 days 00:00:27.292000,0 days 00:32:45.673000,0 days 00:33:13.722000,0 days 00:33:41.014000,218.0,250.0,267.0,279.0,False,MEDIUM,8.0,False,0 days 00:32:19.547000,Mercedes,RUS,1,True,2022-04-23 10:47:19.561000,Practice 2
547,0 days 00:38:20.581000,63,0 days 00:01:19.956000,10.0,4.0,,,0 days 00:00:25.419000,0 days 00:00:27.629000,0 days 00:00:26.908000,0 days 00:37:26.044000,0 days 00:37:53.673000,0 days 00:38:20.581000,219.0,252.0,272.0,289.0,False,SOFT,3.0,True,0 days 00:37:00.625000,Mercedes,RUS,1,True,2022-04-23 10:52:00.639000,Practice 2
550,0 days 00:43:14.891000,63,0 days 00:01:19.457000,13.0,5.0,,,0 days 00:00:25.288000,0 days 00:00:27.346000,0 days 00:00:26.823000,0 days 00:42:20.722000,0 days 00:42:48.068000,0 days 00:43:14.891000,221.0,253.0,272.0,290.0,True,SOFT,6.0,False,0 days 00:41:55.434000,Mercedes,RUS,1,True,2022-04-23 10:56:55.448000,Practice 2
553,0 days 00:48:03.060000,63,0 days 00:01:21.131000,16.0,6.0,,,0 days 00:00:26.091000,0 days 00:00:27.936000,0 days 00:00:27.104000,0 days 00:47:08.020000,0 days 00:47:35.956000,0 days 00:48:03.060000,215.0,253.0,272.0,280.0,False,SOFT,6.0,False,0 days 00:46:41.929000,Mercedes,RUS,1,True,2022-04-23 11:01:41.943000,Practice 2
554,0 days 00:49:24.336000,63,0 days 00:01:21.276000,17.0,6.0,,,0 days 00:00:25.840000,0 days 00:00:28.202000,0 days 00:00:27.234000,0 days 00:48:28.900000,0 days 00:48:57.102000,0 days 00:49:24.336000,214.0,252.0,274.0,282.0,False,SOFT,7.0,False,0 days 00:48:03.060000,Mercedes,RUS,1,True,2022-04-23 11:03:03.074000,Practice 2
555,0 days 00:50:45.735000,63,0 days 00:01:21.399000,18.0,6.0,,,0 days 00:00:25.859000,0 days 00:00:28.133000,0 days 00:00:27.407000,0 days 00:49:50.195000,0 days 00:50:18.328000,0 days 00:50:45.735000,215.0,254.0,275.0,285.0,False,SOFT,8.0,False,0 days 00:49:24.336000,Mercedes,RUS,1,True,2022-04-23 11:04:24.350000,Practice 2
556,0 days 00:52:07.696000,63,0 days 00:01:21.961000,19.0,6.0,,,0 days 00:00:26.306000,0 days 00:00:28.357000,0 days 00:00:27.298000,0 days 00:51:12.041000,0 days 00:51:40.398000,0 days 00:52:07.696000,214.0,253.0,274.0,293.0,False,SOFT,9.0,False,0 days 00:50:45.735000,Mercedes,RUS,1,True,2022-04-23 11:05:45.749000,Practice 2
557,0 days 00:53:29.302000,63,0 days 00:01:21.606000,20.0,6.0,,,0 days 00:00:26.083000,0 days 00:00:28.368000,0 days 00:00:27.155000,0 days 00:52:33.779000,0 days 00:53:02.147000,0 days 00:53:29.302000,213.0,249.0,274.0,293.0,False,SOFT,10.0,False,0 days 00:52:07.696000,Mercedes,RUS,1,True,2022-04-23 11:07:07.710000,Practice 2
558,0 days 00:54:50.813000,63,0 days 00:01:21.511000,21.0,6.0,,,0 days 00:00:26.142000,0 days 00:00:28.178000,0 days 00:00:27.191000,0 days 00:53:55.444000,0 days 00:54:23.622000,0 days 00:54:50.813000,217.0,253.0,273.0,295.0,False,SOFT,11.0,False,0 days 00:53:29.302000,Mercedes,RUS,1,True,2022-04-23 11:08:29.316000,Practice 2
559,0 days 00:56:12.170000,63,0 days 00:01:21.357000,22.0,6.0,,,0 days 00:00:25.841000,0 days 00:00:28.383000,0 days 00:00:27.133000,0 days 00:55:16.654000,0 days 00:55:45.037000,0 days 00:56:12.170000,215.0,251.0,275.0,284.0,False,SOFT,12.0,False,0 days 00:54:50.813000,Mercedes,RUS,1,True,2022-04-23 11:09:50.827000,Practice 2
560,0 days 00:57:33.836000,63,0 days 00:01:21.666000,23.0,6.0,,,0 days 00:00:26.027000,0 days 00:00:28.344000,0 days 00:00:27.295000,0 days 00:56:38.197000,0 days 00:57:06.541000,0 days 00:57:33.836000,,254.0,281.0,290.0,False,SOFT,13.0,False,0 days 00:56:12.170000,Mercedes,RUS,1,True,2022-04-23 11:11:12.184000,Practice 2
561,0 days 00:58:54.586000,63,0 days 00:01:20.750000,24.0,6.0,,,0 days 00:00:25.586000,0 days 00:00:27.939000,0 days 00:00:27.225000,0 days 00:57:59.422000,0 days 00:58:27.361000,0 days 00:58:54.586000,218.0,252.0,273.0,287.0,False,SOFT,14.0,False,0 days 00:57:33.836000,Mercedes,RUS,1,True,2022-04-23 11:12:33.850000,Practice 2
562,0 days 01:00:15.510000,63,0 days 00:01:20.924000,25.0,6.0,,,0 days 00:00:25.702000,0 days 00:00:28.183000,0 days 00:00:27.039000,0 days 00:59:20.288000,0 days 00:59:48.471000,0 days 01:00:15.510000,215.0,253.0,270.0,286.0,False,SOFT,15.0,False,0 days 00:58:54.586000,Mercedes,RUS,1,True,2022-04-23 11:13:54.600000,Practice 2
563,0 days 01:01:36.558000,63,0 days 00:01:21.048000,26.0,6.0,,,0 days 00:00:25.817000,0 days 00:00:28.076000,0 days 00:00:27.155000,0 days 01:00:41.327000,0 days 01:01:09.403000,0 days 01:01:36.558000,218.0,253.0,270.0,288.0,False,SOFT,16.0,False,0 days 01:00:15.510000,Mercedes,RUS,1,True,2022-04-23 11:15:15.524000,Practice 2
