,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
31,32,MEDIUM,82.46901811393104,2.0409994184047675,2.0975029726516055,84.51001753233581,82.4125145596842,01:22.412
32,33,MEDIUM,82.46901811393104,2.2144843689691727,2.1630499405469683,84.68350248290021,82.52045254235324,01:22.520
33,34,MEDIUM,82.46901811393104,2.402715540331552,2.2285969084423307,84.8717336542626,82.64313674582027,01:22.643
34,35,MEDIUM,82.46901811393104,2.606946361259734,2.2941438763376936,85.07596447519077,82.78182059885307,01:22.781
35,36,MEDIUM,82.46901811393104,2.8285368019668113,2.359690844233056,85.29755491589785,82.93786407166479,01:22.937
36,37,MEDIUM,82.46901811393104,3.06896243013399,2.425237812128419,85.53798054406504,83.11274273193662,01:23.112
37,38,MEDIUM,82.46901811393104,3.329824236695379,2.4907847800237817,85.79884235062642,83.30805757060263,01:23.308
38,39,MEDIUM,82.46901811393104,3.612859296814486,2.556331747919144,86.08187741074553,83.52554566282639,01:23.525
39,40,MEDIUM,82.46901811393104,3.9199523370437173,2.621878715814507,86.38897045097475,83.76709173516025,01:23.767
40,41,MEDIUM,82.46901811393104,4.253148285692433,2.6874256837098693,86.72216639962348,84.0347407159136,01:24.034
41,42,MEDIUM,82.46901811393104,4.61466588997629,2.752972651605232,87.08368400390734,84.3307113523021,01:24.330
42,43,MEDIUM,82.46901811393104,5.006912490624274,2.818519619500595,87.47593060455532,84.65741098505472,01:24.657
43,44,MEDIUM,82.46901811393104,5.432500052327337,2.8840665873959574,87.90151816625838,85.01745157886242,01:25.017
44,45,MEDIUM,82.46901811393104,5.8942625567751605,2.9496135552913203,88.3632806707062,85.41366711541488,01:25.413
45,46,MEDIUM,82.46901811393104,6.395274874101049,3.0151605231866827,88.86429298803209,85.84913246484541,01:25.849
46,47,MEDIUM,82.46901811393104,6.938873238399638,3.0807074910820456,89.40789135233068,86.32718386124863,01:26.327
