,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
218,0 days 01:16:10.317000,22,0 days 00:01:18.942000,34,3,,,0 days 00:00:20.414000,0 days 00:00:37.075000,0 days 00:00:21.453000,0 days 01:15:11.789000,0 days 01:15:48.864000,0 days 01:16:10.317000,202.0,164.0,255.0,278.0,False,MEDIUM,22.0,False,0 days 01:14:51.375000,AlphaTauri,TSU,1,True,2022-05-27 12:59:52.309000,Practice 1
224,0 days 00:21:47.946000,20,0 days 00:01:19.014000,4,1,,,0 days 00:00:21.167000,0 days 00:00:36.709000,0 days 00:00:21.138000,0 days 00:20:50.099000,0 days 00:21:26.808000,0 days 00:21:47.946000,192.0,187.0,262.0,276.0,False,HARD,4.0,True,0 days 00:20:28.932000,Haas F1 Team,MAG,1,True,2022-05-27 12:05:29.866000,Practice 1
227,0 days 00:25:59.422000,20,0 days 00:01:18.062000,7,1,,,0 days 00:00:20.648000,0 days 00:00:36.626000,0 days 00:00:20.788000,0 days 00:25:02.008000,0 days 00:25:38.634000,0 days 00:25:59.422000,199.0,187.0,262.0,275.0,False,HARD,7.0,True,0 days 00:24:41.360000,Haas F1 Team,MAG,1,True,2022-05-27 12:09:42.294000,Practice 1
228,0 days 00:27:17.490000,20,0 days 00:01:18.068000,8,1,,,0 days 00:00:20.549000,0 days 00:00:36.676000,0 days 00:00:20.843000,0 days 00:26:19.971000,0 days 00:26:56.647000,0 days 00:27:17.490000,202.0,188.0,261.0,273.0,False,HARD,8.0,True,0 days 00:25:59.422000,Haas F1 Team,MAG,1,True,2022-05-27 12:11:00.356000,Practice 1
229,0 days 00:28:34.792000,20,0 days 00:01:17.302000,9,1,,,0 days 00:00:20.500000,0 days 00:00:36.067000,0 days 00:00:20.735000,0 days 00:27:37.990000,0 days 00:28:14.057000,0 days 00:28:34.792000,201.0,188.0,260.0,273.0,False,HARD,9.0,True,0 days 00:27:17.490000,Haas F1 Team,MAG,1,True,2022-05-27 12:12:18.424000,Practice 1
230,0 days 00:29:52.266000,20,0 days 00:01:17.474000,10,1,,,0 days 00:00:20.565000,0 days 00:00:36.332000,0 days 00:00:20.577000,0 days 00:28:55.357000,0 days 00:29:31.689000,0 days 00:29:52.266000,202.0,189.0,261.0,274.0,False,HARD,10.0,True,0 days 00:28:34.792000,Haas F1 Team,MAG,1,True,2022-05-27 12:13:35.726000,Practice 1
233,0 days 00:33:58.971000,20,0 days 00:01:19.275000,13,1,,,0 days 00:00:20.480000,0 days 00:00:36.491000,0 days 00:00:22.304000,0 days 00:33:00.176000,0 days 00:33:36.667000,0 days 00:33:58.971000,199.0,190.0,251.0,275.0,False,HARD,13.0,True,0 days 00:32:39.696000,Haas F1 Team,MAG,2,True,2022-05-27 12:17:40.630000,Practice 1
236,0 days 00:49:14.915000,20,0 days 00:01:16.515000,16,2,,,0 days 00:00:20.598000,0 days 00:00:35.715000,0 days 00:00:20.202000,0 days 00:48:18.998000,0 days 00:48:54.713000,0 days 00:49:14.915000,198.0,192.0,262.0,273.0,False,MEDIUM,3.0,True,0 days 00:47:58.400000,Haas F1 Team,MAG,1,True,2022-05-27 12:32:59.334000,Practice 1
237,0 days 00:50:30.802000,20,0 days 00:01:15.887000,17,2,,,0 days 00:00:20.167000,0 days 00:00:35.541000,0 days 00:00:20.179000,0 days 00:49:35.082000,0 days 00:50:10.623000,0 days 00:50:30.802000,207.0,194.0,263.0,273.0,False,MEDIUM,4.0,True,0 days 00:49:14.915000,Haas F1 Team,MAG,1,True,2022-05-27 12:34:15.849000,Practice 1
240,0 days 00:54:49.980000,20,0 days 00:01:15.806000,20,2,,,0 days 00:00:20.268000,0 days 00:00:35.439000,0 days 00:00:20.099000,0 days 00:53:54.442000,0 days 00:54:29.881000,0 days 00:54:49.980000,206.0,194.0,263.0,274.0,True,MEDIUM,7.0,True,0 days 00:53:34.174000,Haas F1 Team,MAG,1,True,2022-05-27 12:38:35.108000,Practice 1
242,0 days 00:57:34.423000,20,0 days 00:01:16.288000,22,2,,,0 days 00:00:20.246000,0 days 00:00:35.593000,0 days 00:00:20.449000,0 days 00:56:38.381000,0 days 00:57:13.974000,0 days 00:57:34.423000,205.0,190.0,263.0,274.0,False,MEDIUM,9.0,True,0 days 00:56:18.135000,Haas F1 Team,MAG,1,True,2022-05-27 12:41:19.069000,Practice 1
253,0 days 00:20:17.011000,18,0 days 00:01:19.349000,3,1,,,0 days 00:00:21.132000,0 days 00:00:37.118000,0 days 00:00:21.099000,0 days 00:19:18.794000,0 days 00:19:55.912000,0 days 00:20:17.011000,187.0,184.0,263.0,268.0,False,HARD,3.0,True,0 days 00:18:57.662000,Aston Martin,STR,1,True,2022-05-27 12:03:58.596000,Practice 1
254,0 days 00:21:34.969000,18,0 days 00:01:17.958000,4,1,,,0 days 00:00:20.673000,0 days 00:00:36.510000,0 days 00:00:20.775000,0 days 00:20:37.684000,0 days 00:21:14.194000,0 days 00:21:34.969000,191.0,187.0,264.0,275.0,False,HARD,4.0,True,0 days 00:20:17.011000,Aston Martin,STR,1,True,2022-05-27 12:05:17.945000,Practice 1
255,0 days 00:22:52.937000,18,0 days 00:01:17.968000,5,1,,,0 days 00:00:20.534000,0 days 00:00:36.517000,0 days 00:00:20.917000,0 days 00:21:55.503000,0 days 00:22:32.020000,0 days 00:22:52.937000,197.0,186.0,263.0,275.0,False,HARD,5.0,True,0 days 00:21:34.969000,Aston Martin,STR,1,True,2022-05-27 12:06:35.903000,Practice 1
256,0 days 00:24:10.582000,18,0 days 00:01:17.645000,6,1,,,0 days 00:00:20.316000,0 days 00:00:36.662000,0 days 00:00:20.667000,0 days 00:23:13.253000,0 days 00:23:49.915000,0 days 00:24:10.582000,200.0,185.0,255.0,273.0,False,HARD,6.0,True,0 days 00:22:52.937000,Aston Martin,STR,1,True,2022-05-27 12:07:53.871000,Practice 1
259,0 days 00:41:49.200000,18,0 days 00:01:18.665000,9,2,,,0 days 00:00:20.943000,0 days 00:00:36.803000,0 days 00:00:20.919000,0 days 00:40:51.478000,0 days 00:41:28.281000,0 days 00:41:49.200000,193.0,187.0,263.0,273.0,False,HARD,10.0,False,0 days 00:40:30.535000,Aston Martin,STR,1,True,2022-05-27 12:25:31.469000,Practice 1
260,0 days 00:43:06.730000,18,0 days 00:01:17.530000,10,2,,,0 days 00:00:20.477000,0 days 00:00:36.495000,0 days 00:00:20.558000,0 days 00:42:09.677000,0 days 00:42:46.172000,0 days 00:43:06.730000,201.0,188.0,263.0,275.0,False,HARD,11.0,False,0 days 00:41:49.200000,Aston Martin,STR,1,True,2022-05-27 12:26:50.134000,Practice 1
265,0 days 00:56:24.899000,18,0 days 00:01:15.539000,15,3,,,0 days 00:00:19.944000,0 days 00:00:35.498000,0 days 00:00:20.097000,0 days 00:55:29.304000,0 days 00:56:04.802000,0 days 00:56:24.899000,202.0,191.0,264.0,276.0,True,SOFT,4.0,True,0 days 00:55:09.360000,Aston Martin,STR,1,True,2022-05-27 12:40:10.294000,Practice 1
267,0 days 00:59:40.937000,18,0 days 00:01:17.558000,17,3,,,0 days 00:00:19.890000,0 days 00:00:35.472000,0 days 00:00:22.196000,0 days 00:58:43.269000,0 days 00:59:18.741000,0 days 00:59:40.937000,204.0,192.0,232.0,276.0,False,SOFT,6.0,True,0 days 00:58:23.379000,Aston Martin,STR,2,True,2022-05-27 12:43:24.313000,Practice 1
272,0 days 01:12:23.589000,18,0 days 00:01:19.670000,22,4,,,0 days 00:00:21.525000,0 days 00:00:36.853000,0 days 00:00:21.292000,0 days 01:11:25.444000,0 days 01:12:02.297000,0 days 01:12:23.589000,188.0,185.0,252.0,271.0,False,SOFT,11.0,False,0 days 01:11:03.919000,Aston Martin,STR,1,True,2022-05-27 12:56:04.853000,Practice 1
273,0 days 01:13:42.760000,18,0 days 00:01:19.171000,23,4,,,0 days 00:00:20.691000,0 days 00:00:36.859000,0 days 00:00:21.621000,0 days 01:12:44.280000,0 days 01:13:21.139000,0 days 01:13:42.760000,194.0,183.0,253.0,273.0,False,SOFT,12.0,False,0 days 01:12:23.589000,Aston Martin,STR,1,True,2022-05-27 12:57:24.523000,Practice 1
274,0 days 01:15:01.217000,18,0 days 00:01:18.457000,24,4,,,0 days 00:00:20.811000,0 days 00:00:36.588000,0 days 00:00:21.058000,0 days 01:14:03.571000,0 days 01:14:40.159000,0 days 01:15:01.217000,191.0,184.0,253.0,273.0,False,SOFT,13.0,False,0 days 01:13:42.760000,Aston Martin,STR,1,True,2022-05-27 12:58:43.694000,Practice 1
279,0 days 00:19:59.408000,16,0 days 00:01:17.993000,3,1,,,0 days 00:00:20.653000,0 days 00:00:36.259000,0 days 00:00:21.081000,0 days 00:19:02.068000,0 days 00:19:38.327000,0 days 00:19:59.408000,198.0,183.0,261.0,272.0,False,MEDIUM,3.0,True,0 days 00:18:41.415000,Ferrari,LEC,1,True,2022-05-27 12:03:42.349000,Practice 1
281,0 days 00:22:45.210000,16,0 days 00:01:16.157000,5,1,,,0 days 00:00:20.123000,0 days 00:00:35.729000,0 days 00:00:20.305000,0 days 00:21:49.176000,0 days 00:22:24.905000,0 days 00:22:45.210000,204.0,192.0,262.0,274.0,False,MEDIUM,5.0,True,0 days 00:21:29.053000,Ferrari,LEC,1,True,2022-05-27 12:06:29.987000,Practice 1
283,0 days 00:25:40.436000,16,0 days 00:01:15.883000,7,1,,,0 days 00:00:20.021000,0 days 00:00:35.681000,0 days 00:00:20.181000,0 days 00:24:44.574000,0 days 00:25:20.255000,0 days 00:25:40.436000,206.0,193.0,262.0,276.0,False,MEDIUM,7.0,True,0 days 00:24:24.553000,Ferrari,LEC,1,True,2022-05-27 12:09:25.487000,Practice 1
286,0 days 00:30:39.906000,16,0 days 00:01:15.714000,10,2,,,0 days 00:00:19.811000,0 days 00:00:35.741000,0 days 00:00:20.162000,0 days 00:29:44.003000,0 days 00:30:19.744000,0 days 00:30:39.906000,208.0,191.0,262.0,275.0,False,MEDIUM,11.0,False,0 days 00:29:24.192000,Ferrari,LEC,1,True,2022-05-27 12:14:25.126000,Practice 1
288,0 days 00:33:52.467000,16,0 days 00:01:17.773000,12,2,,,0 days 00:00:19.960000,0 days 00:00:35.756000,0 days 00:00:22.057000,0 days 00:32:54.654000,0 days 00:33:30.410000,0 days 00:33:52.467000,208.0,191.0,261.0,275.0,False,MEDIUM,13.0,False,0 days 00:32:34.694000,Ferrari,LEC,2,True,2022-05-27 12:17:35.628000,Practice 1
291,0 days 00:58:08.281000,16,0 days 00:01:17.218000,15,3,,,0 days 00:00:20.173000,0 days 00:00:35.904000,0 days 00:00:21.141000,0 days 00:57:11.236000,0 days 00:57:47.140000,0 days 00:58:08.281000,205.0,189.0,265.0,280.0,False,MEDIUM,3.0,True,0 days 00:56:51.063000,Ferrari,LEC,1,True,2022-05-27 12:41:51.997000,Practice 1
292,0 days 00:59:23.027000,16,0 days 00:01:14.746000,16,3,,,0 days 00:00:19.682000,0 days 00:00:35.034000,0 days 00:00:20.030000,0 days 00:58:27.963000,0 days 00:59:02.997000,0 days 00:59:23.027000,210.0,195.0,265.0,276.0,False,MEDIUM,4.0,True,0 days 00:58:08.281000,Ferrari,LEC,2,True,2022-05-27 12:43:09.215000,Practice 1
295,0 days 01:03:32.549000,16,0 days 00:01:14.531000,19,3,,,0 days 00:00:19.666000,0 days 00:00:35.028000,0 days 00:00:19.837000,0 days 01:02:37.684000,0 days 01:03:12.712000,0 days 01:03:32.549000,210.0,197.0,262.0,273.0,True,MEDIUM,7.0,True,0 days 01:02:18.018000,Ferrari,LEC,2,True,2022-05-27 12:47:18.952000,Practice 1
298,0 days 01:07:59.505000,16,0 days 00:01:14.979000,22,3,,,0 days 00:00:19.654000,0 days 00:00:35.389000,0 days 00:00:19.936000,0 days 01:07:04.180000,0 days 01:07:39.569000,0 days 01:07:59.505000,,198.0,262.0,274.0,False,MEDIUM,10.0,True,0 days 01:06:44.526000,Ferrari,LEC,2,True,2022-05-27 12:51:45.460000,Practice 1
302,0 days 01:14:33.257000,16,0 days 00:01:16.183000,26,4,,,0 days 00:00:20.025000,0 days 00:00:35.664000,0 days 00:00:20.494000,0 days 01:13:37.099000,0 days 01:14:12.763000,0 days 01:14:33.257000,208.0,192.0,256.0,275.0,False,MEDIUM,14.0,False,0 days 01:13:17.074000,Ferrari,LEC,1,True,2022-05-27 12:58:18.008000,Practice 1
303,0 days 01:15:50.608000,16,0 days 00:01:17.351000,27,4,,,0 days 00:00:20.103000,0 days 00:00:36.556000,0 days 00:00:20.692000,0 days 01:14:53.360000,0 days 01:15:29.916000,0 days 01:15:50.608000,199.0,190.0,255.0,275.0,False,MEDIUM,15.0,False,0 days 01:14:33.257000,Ferrari,LEC,1,True,2022-05-27 12:59:34.191000,Practice 1
309,0 days 00:21:31.582000,14,0 days 00:01:17.497000,4,1,,,0 days 00:00:20.813000,0 days 00:00:36.187000,0 days 00:00:20.497000,0 days 00:20:34.898000,0 days 00:21:11.085000,0 days 00:21:31.582000,,190.0,262.0,272.0,False,HARD,4.0,True,0 days 00:20:14.085000,Alpine,ALO,1,True,2022-05-27 12:05:15.019000,Practice 1
312,0 days 00:25:48.698000,14,0 days 00:01:18.527000,7,1,,,0 days 00:00:20.535000,0 days 00:00:36.741000,0 days 00:00:21.251000,0 days 00:24:50.706000,0 days 00:25:27.447000,0 days 00:25:48.698000,201.0,183.0,260.0,273.0,False,HARD,7.0,True,0 days 00:24:30.171000,Alpine,ALO,1,True,2022-05-27 12:09:31.105000,Practice 1
313,0 days 00:27:06.071000,14,0 days 00:01:17.373000,8,1,,,0 days 00:00:20.474000,0 days 00:00:36.332000,0 days 00:00:20.567000,0 days 00:26:09.172000,0 days 00:26:45.504000,0 days 00:27:06.071000,193.0,188.0,260.0,272.0,False,HARD,8.0,True,0 days 00:25:48.698000,Alpine,ALO,1,True,2022-05-27 12:10:49.632000,Practice 1
314,0 days 00:28:24.477000,14,0 days 00:01:18.406000,9,1,,,0 days 00:00:20.725000,0 days 00:00:36.679000,0 days 00:00:21.002000,0 days 00:27:26.796000,0 days 00:28:03.475000,0 days 00:28:24.477000,194.0,188.0,261.0,273.0,False,HARD,9.0,True,0 days 00:27:06.071000,Alpine,ALO,1,True,2022-05-27 12:12:07.005000,Practice 1
317,0 days 00:32:43.447000,14,0 days 00:01:17.437000,12,1,,,0 days 00:00:20.428000,0 days 00:00:36.221000,0 days 00:00:20.788000,0 days 00:31:46.438000,0 days 00:32:22.659000,0 days 00:32:43.447000,198.0,190.0,260.0,273.0,False,HARD,12.0,True,0 days 00:31:26.010000,Alpine,ALO,1,True,2022-05-27 12:16:26.944000,Practice 1
322,0 days 01:02:48.198000,14,0 days 00:01:15.749000,17,2,,,0 days 00:00:19.984000,0 days 00:00:35.611000,0 days 00:00:20.154000,0 days 01:01:52.433000,0 days 01:02:28.044000,0 days 01:02:48.198000,203.0,191.0,262.0,271.0,True,MEDIUM,5.0,True,0 days 01:01:32.449000,Alpine,ALO,2,True,2022-05-27 12:46:33.383000,Practice 1
326,0 days 01:08:26.811000,14,0 days 00:01:15.835000,21,2,,,0 days 00:00:20.029000,0 days 00:00:35.751000,0 days 00:00:20.055000,0 days 01:07:31.005000,0 days 01:08:06.756000,0 days 01:08:26.811000,206.0,193.0,261.0,271.0,False,MEDIUM,9.0,True,0 days 01:07:10.976000,Alpine,ALO,2,True,2022-05-27 12:52:11.910000,Practice 1
329,0 days 01:12:36.617000,14,0 days 00:01:17.605000,24,2,,,0 days 00:00:20.287000,0 days 00:00:36.586000,0 days 00:00:20.732000,0 days 01:11:39.299000,0 days 01:12:15.885000,0 days 01:12:36.617000,197.0,187.0,261.0,270.0,False,MEDIUM,12.0,True,0 days 01:11:19.012000,Alpine,ALO,1,True,2022-05-27 12:56:19.946000,Practice 1
330,0 days 01:13:55.593000,14,0 days 00:01:18.976000,25,2,,,0 days 00:00:20.854000,0 days 00:00:37.057000,0 days 00:00:21.065000,0 days 01:12:57.471000,0 days 01:13:34.528000,0 days 01:13:55.593000,199.0,188.0,260.0,271.0,False,MEDIUM,13.0,True,0 days 01:12:36.617000,Alpine,ALO,1,True,2022-05-27 12:57:37.551000,Practice 1
331,0 days 01:15:15.071000,14,0 days 00:01:19.478000,26,2,,,0 days 00:00:20.805000,0 days 00:00:37.341000,0 days 00:00:21.332000,0 days 01:14:16.398000,0 days 01:14:53.739000,0 days 01:15:15.071000,195.0,187.0,253.0,272.0,False,MEDIUM,14.0,True,0 days 01:13:55.593000,Alpine,ALO,1,True,2022-05-27 12:58:56.527000,Practice 1
338,0 days 00:22:35.170000,11,0 days 00:01:18.222000,5,1,,,0 days 00:00:20.828000,0 days 00:00:36.327000,0 days 00:00:21.067000,0 days 00:21:37.776000,0 days 00:22:14.103000,0 days 00:22:35.170000,193.0,186.0,254.0,277.0,False,HARD,5.0,True,0 days 00:21:16.948000,Red Bull Racing,PER,1,True,2022-05-27 12:06:17.882000,Practice 1
340,0 days 00:25:52.056000,11,0 days 00:01:17.463000,7,1,,,0 days 00:00:20.502000,0 days 00:00:35.894000,0 days 00:00:21.067000,0 days 00:24:55.095000,0 days 00:25:30.989000,0 days 00:25:52.056000,197.0,189.0,264.0,278.0,False,HARD,7.0,True,0 days 00:24:34.593000,Red Bull Racing,PER,1,True,2022-05-27 12:09:35.527000,Practice 1
342,0 days 00:28:53.319000,11,0 days 00:01:16.495000,9,1,,,0 days 00:00:20.371000,0 days 00:00:35.811000,0 days 00:00:20.313000,0 days 00:27:57.195000,0 days 00:28:33.006000,0 days 00:28:53.319000,205.0,189.0,263.0,276.0,False,HARD,9.0,True,0 days 00:27:36.824000,Red Bull Racing,PER,1,True,2022-05-27 12:12:37.758000,Practice 1
348,0 days 00:51:26.788000,11,0 days 00:01:16.278000,15,3,,,0 days 00:00:20.394000,0 days 00:00:35.492000,0 days 00:00:20.392000,0 days 00:50:30.904000,0 days 00:51:06.396000,0 days 00:51:26.788000,201.0,192.0,262.0,276.0,False,MEDIUM,3.0,True,0 days 00:50:10.510000,Red Bull Racing,PER,1,True,2022-05-27 12:35:11.444000,Practice 1
350,0 days 00:54:24.619000,11,0 days 00:01:15.570000,17,3,,,0 days 00:00:20.033000,0 days 00:00:35.476000,0 days 00:00:20.061000,0 days 00:53:29.082000,0 days 00:54:04.558000,0 days 00:54:24.619000,203.0,188.0,262.0,276.0,False,MEDIUM,5.0,True,0 days 00:53:09.049000,Red Bull Racing,PER,1,True,2022-05-27 12:38:09.983000,Practice 1
352,0 days 00:57:28.834000,11,0 days 00:01:14.900000,19,3,,,0 days 00:00:19.781000,0 days 00:00:35.170000,0 days 00:00:19.949000,0 days 00:56:33.715000,0 days 00:57:08.885000,0 days 00:57:28.834000,206.0,195.0,263.0,276.0,False,MEDIUM,7.0,True,0 days 00:56:13.934000,Red Bull Racing,PER,1,True,2022-05-27 12:41:14.868000,Practice 1
354,0 days 01:00:27.284000,11,0 days 00:01:14.823000,21,3,,,0 days 00:00:19.754000,0 days 00:00:35.254000,0 days 00:00:19.815000,0 days 00:59:32.215000,0 days 01:00:07.469000,0 days 01:00:27.284000,207.0,195.0,263.0,278.0,False,MEDIUM,9.0,True,0 days 00:59:12.461000,Red Bull Racing,PER,1,True,2022-05-27 12:44:13.395000,Practice 1
357,0 days 01:05:22.532000,11,0 days 00:01:14.570000,24,3,,,0 days 00:00:19.746000,0 days 00:00:35.072000,0 days 00:00:19.752000,0 days 01:04:27.708000,0 days 01:05:02.780000,0 days 01:05:22.532000,208.0,195.0,264.0,275.0,True,MEDIUM,12.0,True,0 days 01:04:07.962000,Red Bull Racing,PER,1,True,2022-05-27 12:49:08.896000,Practice 1
367,0 days 00:22:02.881000,10,0 days 00:01:19.021000,4,1,,,0 days 00:00:21.109000,0 days 00:00:36.748000,0 days 00:00:21.164000,0 days 00:21:04.969000,0 days 00:21:41.717000,0 days 00:22:02.881000,195.0,186.0,262.0,277.0,False,HARD,,True,0 days 00:20:43.860000,AlphaTauri,GAS,1,True,2022-05-27 12:05:44.794000,Practice 1
368,0 days 00:23:21.084000,10,0 days 00:01:18.203000,5,1,,,0 days 00:00:20.547000,0 days 00:00:36.444000,0 days 00:00:21.212000,0 days 00:22:23.428000,0 days 00:22:59.872000,0 days 00:23:21.084000,199.0,190.0,257.0,279.0,False,HARD,,True,0 days 00:22:02.881000,AlphaTauri,GAS,1,True,2022-05-27 12:07:03.815000,Practice 1
370,0 days 00:26:18.359000,10,0 days 00:01:17.743000,7,1,,,0 days 00:00:20.479000,0 days 00:00:36.297000,0 days 00:00:20.967000,0 days 00:25:21.095000,0 days 00:25:57.392000,0 days 00:26:18.359000,201.0,190.0,264.0,277.0,False,HARD,,True,0 days 00:25:00.616000,AlphaTauri,GAS,1,True,2022-05-27 12:10:01.550000,Practice 1
372,0 days 00:29:15.276000,10,0 days 00:01:16.765000,9,1,,,0 days 00:00:20.327000,0 days 00:00:35.965000,0 days 00:00:20.473000,0 days 00:28:18.838000,0 days 00:28:54.803000,0 days 00:29:15.276000,205.0,192.0,264.0,278.0,False,HARD,,True,0 days 00:27:58.511000,AlphaTauri,GAS,1,True,2022-05-27 12:12:59.445000,Practice 1
375,0 days 00:33:26.294000,10,0 days 00:01:16.515000,12,1,,,0 days 00:00:20.043000,0 days 00:00:36.025000,0 days 00:00:20.447000,0 days 00:32:29.822000,0 days 00:33:05.847000,0 days 00:33:26.294000,206.0,192.0,263.0,277.0,False,HARD,,True,0 days 00:32:09.779000,AlphaTauri,GAS,1,True,2022-05-27 12:17:10.713000,Practice 1
379,0 days 00:47:51.480000,10,0 days 00:01:16.188000,16,2,,,0 days 00:00:20.106000,0 days 00:00:35.921000,0 days 00:00:20.161000,0 days 00:46:55.398000,0 days 00:47:31.319000,0 days 00:47:51.480000,202.0,192.0,263.0,276.0,False,MEDIUM,4.0,True,0 days 00:46:35.292000,AlphaTauri,GAS,1,True,2022-05-27 12:31:36.226000,Practice 1
380,0 days 00:49:07.174000,10,0 days 00:01:15.694000,17,2,,,0 days 00:00:19.970000,0 days 00:00:35.585000,0 days 00:00:20.139000,0 days 00:48:11.450000,0 days 00:48:47.035000,0 days 00:49:07.174000,205.0,193.0,263.0,277.0,False,MEDIUM,5.0,True,0 days 00:47:51.480000,AlphaTauri,GAS,1,True,2022-05-27 12:32:52.414000,Practice 1
382,0 days 00:51:58.467000,10,0 days 00:01:15.150000,19,2,,,0 days 00:00:19.814000,0 days 00:00:35.387000,0 days 00:00:19.949000,0 days 00:51:03.131000,0 days 00:51:38.518000,0 days 00:51:58.467000,210.0,195.0,264.0,277.0,False,MEDIUM,7.0,True,0 days 00:50:43.317000,AlphaTauri,GAS,1,True,2022-05-27 12:35:44.251000,Practice 1
384,0 days 00:54:58.454000,10,0 days 00:01:15.083000,21,2,,,0 days 00:00:19.905000,0 days 00:00:35.259000,0 days 00:00:19.919000,0 days 00:54:03.276000,0 days 00:54:38.535000,0 days 00:54:58.454000,206.0,197.0,263.0,278.0,True,MEDIUM,9.0,True,0 days 00:53:43.371000,AlphaTauri,GAS,1,True,2022-05-27 12:38:44.305000,Practice 1
388,0 days 01:01:00.823000,10,0 days 00:01:15.356000,25,2,,,0 days 00:00:19.948000,0 days 00:00:35.371000,0 days 00:00:20.037000,0 days 01:00:05.415000,0 days 01:00:40.786000,0 days 01:01:00.823000,,194.0,265.0,279.0,False,MEDIUM,13.0,True,0 days 00:59:45.467000,AlphaTauri,GAS,1,True,2022-05-27 12:44:46.401000,Practice 1
393,0 days 01:11:26.147000,10,0 days 00:01:15.324000,30,4,,,0 days 00:00:19.929000,0 days 00:00:35.449000,0 days 00:00:19.946000,0 days 01:10:30.752000,0 days 01:11:06.201000,0 days 01:11:26.147000,208.0,196.0,265.0,278.0,False,MEDIUM,17.0,False,0 days 01:10:10.823000,AlphaTauri,GAS,1,True,2022-05-27 12:55:11.757000,Practice 1
406,0 days 00:49:22.141000,6,0 days 00:01:19.186000,10,2,,,0 days 00:00:20.992000,0 days 00:00:36.975000,0 days 00:00:21.219000,0 days 00:48:23.947000,0 days 00:49:00.922000,0 days 00:49:22.141000,197.0,183.0,262.0,276.0,False,HARD,11.0,False,0 days 00:48:02.955000,Williams,LAT,1,True,2022-05-27 12:33:03.889000,Practice 1
408,0 days 00:52:19.193000,6,0 days 00:01:19.615000,12,2,,,0 days 00:00:21.024000,0 days 00:00:37.024000,0 days 00:00:21.567000,0 days 00:51:20.602000,0 days 00:51:57.626000,0 days 00:52:19.193000,193.0,184.0,261.0,275.0,False,HARD,13.0,False,0 days 00:50:59.578000,Williams,LAT,1,True,2022-05-27 12:36:00.512000,Practice 1
409,0 days 00:53:38.435000,6,0 days 00:01:19.242000,13,2,,,0 days 00:00:20.880000,0 days 00:00:37.160000,0 days 00:00:21.202000,0 days 00:52:40.073000,0 days 00:53:17.233000,0 days 00:53:38.435000,198.0,184.0,262.0,275.0,False,HARD,14.0,False,0 days 00:52:19.193000,Williams,LAT,1,True,2022-05-27 12:37:20.127000,Practice 1
412,0 days 00:58:30.523000,6,0 days 00:01:18.257000,16,3,,,0 days 00:00:20.780000,0 days 00:00:36.759000,0 days 00:00:20.718000,0 days 00:57:33.046000,0 days 00:58:09.805000,0 days 00:58:30.523000,198.0,186.0,263.0,276.0,False,SOFT,,True,0 days 00:57:12.266000,Williams,LAT,1,True,2022-05-27 12:42:13.200000,Practice 1
417,0 days 01:05:50.776000,6,0 days 00:01:17.992000,21,3,,,0 days 00:00:20.524000,0 days 00:00:36.611000,0 days 00:00:20.857000,0 days 01:04:53.308000,0 days 01:05:29.919000,0 days 01:05:50.776000,201.0,189.0,262.0,276.0,False,SOFT,,True,0 days 01:04:32.784000,Williams,LAT,1,True,2022-05-27 12:49:33.718000,Practice 1
420,0 days 01:10:36.447000,6,0 days 00:01:17.714000,24,3,,,0 days 00:00:20.453000,0 days 00:00:36.566000,0 days 00:00:20.695000,0 days 01:09:39.186000,0 days 01:10:15.752000,0 days 01:10:36.447000,199.0,189.0,264.0,280.0,True,SOFT,,True,0 days 01:09:18.733000,Williams,LAT,1,True,2022-05-27 12:54:19.667000,Practice 1
431,0 days 00:22:31.243000,5,0 days 00:01:19.203000,5,1,,,0 days 00:00:21.012000,0 days 00:00:36.817000,0 days 00:00:21.374000,0 days 00:21:33.052000,0 days 00:22:09.869000,0 days 00:22:31.243000,186.0,184.0,263.0,274.0,False,HARD,5.0,True,0 days 00:21:12.040000,Aston Martin,VET,1,True,2022-05-27 12:06:12.974000,Practice 1
432,0 days 00:23:49.793000,5,0 days 00:01:18.550000,6,1,,,0 days 00:00:20.823000,0 days 00:00:36.610000,0 days 00:00:21.117000,0 days 00:22:52.066000,0 days 00:23:28.676000,0 days 00:23:49.793000,197.0,187.0,263.0,275.0,False,HARD,6.0,True,0 days 00:22:31.243000,Aston Martin,VET,1,True,2022-05-27 12:07:32.177000,Practice 1
435,0 days 00:28:00.132000,5,0 days 00:01:17.671000,9,1,,,0 days 00:00:20.652000,0 days 00:00:36.267000,0 days 00:00:20.752000,0 days 00:27:03.113000,0 days 00:27:39.380000,0 days 00:28:00.132000,198.0,189.0,265.0,275.0,False,HARD,9.0,True,0 days 00:26:42.461000,Aston Martin,VET,1,True,2022-05-27 12:11:43.395000,Practice 1
